name,product_code,brand,image,url,socket,size,ram_slots,ram_type
ASRock B760M PG SONIC WiFi Micro ATX LGA1700 Motherboard (B760M PG SONIC WiFi),B760M PG SONIC WiFi,ASRock,https://cdna.pcpartpicker.com/static/forever/images/product/b8026daf53b2a992927ac1bf3ffdef82.256p.jpg,https://pcpartpicker.com/product/ggddnQ/asrock-b760m-pg-sonic-wifi-micro-atx-lga1700-motherboard-b760m-pg-sonic-wifi,LGA 1700,ATX,"4x DDR5 DIMM, Dual Channel, UDIMM (Non-ECC), max. 192GB (UDIMM)",DDR5
Asus ROG STRIX B760-A GAMING WIFI ATX LGA1700 Motherboard (ROG STRIX B760-A GAMING WIFI),ROG STRIX B760-A GAMING WIFI,Asus,https://m.media-amazon.com/images/I/51a8K09cCYL.jpg,https://pcpartpicker.com/product/tcqrxr/asus-rog-strix-b760-a-gaming-wifi-atx-lga1700-motherboard-rog-strix-b760-a-gaming-wifi,LGA 1700,ATX,"2x DDR5 DIMM, Dual Channel, UDIMM (Non-ECC), max. 96GB (UDIMM)",DDR5
ASRock Z790 Pro RS ATX LGA1700 Motherboard (Z790 PRO RS),Z790 PRO RS,ASRock,https://cdna.pcpartpicker.com/static/forever/images/product/518e0ec4e6c7deb5649c25a9402d04a5.256p.jpg,https://pcpartpicker.com/product/cFQcCJ/asrock-z790-pro-rs-atx-lga1700-motherboard-z790-pro-rs,LGA 1700,ATX,"4x DDR5 DIMM, Dual Channel, UDIMM (Non-ECC), max. 192GB (UDIMM)",DDR5
Asus ROG STRIX Z690-G GAMING WIFI Micro ATX LGA1700 Motherboard (ROG STRIX Z690-G GAMING WIFI),ROG STRIX Z690-G GAMING WIFI,Asus,https://m.media-amazon.com/images/I/41BCwA2q4bL.jpg,https://pcpartpicker.com/product/DHrRsY/asus-rog-strix-z690-g-gaming-wifi-micro-atx-lga1700-motherboard-rog-strix-z690-g-gaming-wifi,LGA 1700,ATX,"4x DDR5 DIMM, Dual Channel, UDIMM (Non-ECC), max. 128GB (UDIMM)",DDR5
Asus PRIME Z790M-PLUS Micro ATX LGA1700 Motherboard (PRIME Z790M-PLUS),PRIME Z790M-PLUS,Asus,https://cdna.pcpartpicker.com/static/forever/images/product/4b2fc3e79cbf37fbd674346d96bb60cb.256p.jpg,https://pcpartpicker.com/product/nkcgXL/asus-prime-z790m-plus-micro-atx-lga1700-motherboard-prime-z790m-plus,LGA 1700,ATX,"4x DDR5 DIMM, Dual Channel, UDIMM (Non-ECC), max. 192GB (UDIMM)",DDR5
ASRock Z790 Steel Legend WiFi ATX LGA1700 Motherboard (Z790 STEEL LEGEND WIFI),Z790 STEEL LEGEND WIFI,ASRock,https://cdna.pcpartpicker.com/static/forever/images/product/a13431bd4998b9f20657e72bfc66a654.256p.jpg,https://pcpartpicker.com/product/y9bTwP/asrock-z790-steel-legend-wifi-atx-lga1700-motherboard-z790-steel-legend-wifi,LGA 1700,ATX,"4x DDR5 DIMM, Dual Channel, UDIMM (Non-ECC), max. 192GB (UDIMM)",DDR5
Asus TUF GAMING B760M-PLUS WIFI Micro ATX LGA1700 Motherboard (TUF GAMING B760M-PLUS WIFI),TUF GAMING B760M-PLUS WIFI,Asus,https://cdna.pcpartpicker.com/static/forever/images/product/6d70b2ac8271bf32169edb907c9b656f.256p.jpg,https://pcpartpicker.com/product/gvn9TW/asus-tuf-gaming-b760m-plus-wifi-micro-atx-lga1700-motherboard-tuf-gaming-b760m-plus-wifi,LGA 1700,ATX,"4x DDR5 DIMM, Dual Channel, UDIMM (Non-ECC), max. 192GB (UDIMM)",DDR5
Asus ROG MAXIMUS Z690 APEX ATX LGA1700 Motherboard (ROG MAXIMUS Z690 APEX),ROG MAXIMUS Z690 APEX,Asus,https://cdna.pcpartpicker.com/static/forever/images/product/cdbb713a445d5ed29fe57fe4b6c79986.256p.jpg,https://pcpartpicker.com/product/pfkWGX/asus-rog-maximus-z690-apex-atx-lga1700-motherboard-rog-maximus-z690-apex,LGA 1700,ATX,"2x DDR5 DIMM, Dual Channel, UDIMM (Non-ECC), max. 64GB (UDIMM)",DDR5
Asus ROG MAXIMUS Z690 HERO ATX LGA1700 Motherboard (ROG MAXIMUS Z690 HERO),ROG MAXIMUS Z690 HERO,Asus,https://cdna.pcpartpicker.com/static/forever/images/product/1a155076718d51342d45b49f293ee0db.256p.jpg,https://pcpartpicker.com/product/ChBG3C/asus-rog-maximus-z690-hero-atx-lga1700-motherboard-rog-maximus-z690-hero,LGA 1700,ATX,"4x DDR5 DIMM, Dual Channel, UDIMM (Non-ECC), max. 128GB (UDIMM)",DDR5
Asus ROG MAXIMUS Z690 FORMULA ATX LGA1700 Motherboard (ROG MAXIMUS Z690 FORMULA),ROG MAXIMUS Z690 FORMULA,Asus,https://cdna.pcpartpicker.com/static/forever/images/product/b6a544cdc9c56b5b1fa513b7c1dc08fc.256p.jpg,https://pcpartpicker.com/product/cKGbt6/asus-rog-maximus-z690-formula-atx-lga1700-motherboard-rog-maximus-z690-formula,LGA 1700,ATX,"4x DDR5 DIMM, Dual Channel, UDIMM (Non-ECC), max. 128GB (UDIMM)",DDR5
MSI MPG Z690 FORCE WIFI ATX LGA1700 Motherboard (MPG Z690 FORCE WIFI),MPG Z690 FORCE WIFI,MSI,https://cdna.pcpartpicker.com/static/forever/images/product/1ba24bfcac3647fb9e04f747d06cd999.256p.jpg,https://pcpartpicker.com/product/JLjBD3/msi-mpg-z690-force-wifi-atx-lga1700-motherboard-mpg-z690-force-wifi,LGA 1700,ATX,"4x DDR5 DIMM, Dual Channel, UDIMM (Non-ECC), max. 192GB (UDIMM)",DDR5
MSI PRO B760M-A WIFI Micro ATX LGA1700 Motherboard (PRO B760M-A WIFI),PRO B760M-A WIFI,MSI,https://m.media-amazon.com/images/I/51cjOhH2O3L.jpg,https://pcpartpicker.com/product/QxYRsY/msi-pro-b760m-a-wifi-micro-atx-lga1700-motherboard-pro-b760m-a-wifi,LGA 1700,ATX,"4x DDR5 DIMM, Dual Channel, UDIMM (Non-ECC), max. 256GB (UDIMM)",DDR5
Gigabyte Z690 AERO G ATX LGA1700 Motherboard (Z690 AERO G),Z690 AERO G,Gigabyte,https://m.media-amazon.com/images/I/51MAMfXEC5L.jpg,https://pcpartpicker.com/product/P6PQzy/gigabyte-z690-aero-g-atx-lga1700-motherboard-z690-aero-g,LGA 1700,ATX,"4x DDR5 DIMM, Dual Channel, UDIMM (Non-ECC), max. 128GB (UDIMM)",DDR5
MSI PRO Z790-A WIFI DDR4 ATX LGA1700 Motherboard (PRO Z790-A WIFI DDR4),PRO Z790-A WIFI DDR4,MSI,https://cdna.pcpartpicker.com/static/forever/images/product/57474efa65b30513d07f280b54c4c1c6.256p.jpg,https://pcpartpicker.com/product/xNKKHx/msi-pro-z790-a-wifi-ddr4-atx-lga1700-motherboard-pro-z790-a-wifi-ddr4,LGA 1700,ATX,"4x DDR5 DIMM, Dual Channel, UDIMM (Non-ECC), max. 256GB (UDIMM)",DDR5
Gigabyte Z690 AORUS ULTRA ATX LGA1700 Motherboard (Z690 AORUS ULTRA),Z690 AORUS ULTRA,Gigabyte,https://cdna.pcpartpicker.com/static/forever/images/product/0798ba78058487d1bf6f360dac772b29.256p.jpg,https://pcpartpicker.com/product/bPYmP6/gigabyte-z690-aorus-ultra-atx-lga1700-motherboard-z690-aorus-ultra,LGA 1700,ATX,"4x DDR5 DIMM, Dual Channel, UDIMM (Non-ECC), max. 128GB (UDIMM)",DDR5
Asus PRIME B760-PLUS ATX LGA1700 Motherboard (PRIME B760-PLUS),PRIME B760-PLUS,Asus,https://cdna.pcpartpicker.com/static/forever/images/product/071e57c16d6ade294acb41f0913b4cf2.256p.jpg,https://pcpartpicker.com/product/fRGhP6/asus-prime-b760-plus-atx-lga1700-motherboard-prime-b760-plus,LGA 1700,ATX,"4x DDR5 DIMM, Dual Channel, UDIMM (Non-ECC), max. 192GB (UDIMM)",DDR5
MSI Z790 GAMING PRO WIFI ATX LGA1700 Motherboard (Z790 GAMING PRO WIFI),Z790 GAMING PRO WIFI,MSI,https://cdna.pcpartpicker.com/static/forever/images/product/1446d9ff59f65688199a1054f4433cb0.256p.jpg,https://pcpartpicker.com/product/MMV2FT/msi-z790-gaming-pro-wifi-atx-lga1700-motherboard-z790-gaming-pro-wifi,LGA 1700,ATX,"4x DDR5 DIMM, Dual Channel, UDIMM (Non-ECC), max. 256GB (UDIMM)",DDR5
Asus ROG STRIX Z690-A GAMING WIFI ATX LGA1700 Motherboard (ROG STRIX Z690-A GAMING WIFI),ROG STRIX Z690-A GAMING WIFI,Asus,https://cdna.pcpartpicker.com/static/forever/images/product/ab57fd1c56e6e5f56a0a497c32d62865.256p.jpg,https://pcpartpicker.com/product/PxsV3C/asus-rog-strix-z690-a-gaming-wifi-atx-lga1700-motherboard-rog-strix-z690-a-gaming-wifi,LGA 1700,ATX,"4x DDR5 DIMM, Dual Channel, UDIMM (Non-ECC), max. 128GB (UDIMM)",DDR5
MSI PRO Z690-A ATX LGA1700 Motherboard (PRO Z690-A),PRO Z690-A,MSI,https://cdna.pcpartpicker.com/static/forever/images/product/b5a26e85c9dd9054f055da70b8ae00cc.256p.jpg,https://pcpartpicker.com/product/qnwypg/msi-pro-z690-a-atx-lga1700-motherboard-pro-z690-a,LGA 1700,ATX,"4x DDR5 DIMM, Dual Channel, UDIMM (Non-ECC), max. 192GB (UDIMM)",DDR5
Asus ROG STRIX B660-F GAMING WIFI ATX LGA1700 Motherboard (ROG STRIX B660-F GAMING WIFI),ROG STRIX B660-F GAMING WIFI,Asus,https://cdna.pcpartpicker.com/static/forever/images/product/a7ab76579e2bc9644d377760f1393d4b.256p.jpg,https://pcpartpicker.com/product/RZmmP6/asus-rog-strix-b660-f-gaming-wifi-atx-lga1700-motherboard-rog-strix-b660-f-gaming-wifi,LGA 1700,ATX,"4x DDR5 DIMM, Dual Channel, UDIMM (Non-ECC), max. 128GB (UDIMM)",DDR5
ASRock Z790 PG SONIC ATX LGA1700 Motherboard (Z790 PG SONIC),Z790 PG SONIC,ASRock,https://cdna.pcpartpicker.com/static/forever/images/product/b3cfd88d277accd9d8deb08293e4762b.256p.jpg,https://pcpartpicker.com/product/y4KKHx/asrock-z790-pg-sonic-atx-lga1700-motherboard-z790-pg-sonic,LGA 1700,ATX,"4x DDR5 DIMM, Dual Channel, UDIMM (Non-ECC), max. 192GB (UDIMM)",DDR5
Gigabyte B760 GAMING X ATX LGA1700 Motherboard (B760 GAMING X),B760 GAMING X,Gigabyte,https://cdna.pcpartpicker.com/static/forever/images/product/8bfdf9a0772f586173afbdb0411b2f70.256p.jpg,https://pcpartpicker.com/product/4MfnTW/gigabyte-b760-gaming-x-atx-lga1700-motherboard-b760-gaming-x,LGA 1700,ATX,"4x DDR5 DIMM, Dual Channel, UDIMM (Non-ECC), max. 192GB (UDIMM)",DDR5
ASRock Z690 Steel Legend WiFi 6E ATX LGA1700 Motherboard (Z690 Steel Legend WiFi 6E),Z690 Steel Legend WiFi 6E,ASRock,https://cdna.pcpartpicker.com/static/forever/images/product/54393d519c276d9a7e4debf34475b73b.256p.jpg,https://pcpartpicker.com/product/m9Fbt6/asrock-z690-steel-legend-wifi-6e-atx-lga1700-motherboard-z690-steel-legend-wifi-6e,LGA 1700,ATX,"4x DDR5 DIMM, Dual Channel, UDIMM (Non-ECC), max. 128GB (UDIMM)",DDR5
MSI MPG Z690 EDGE WIFI ATX LGA1700 Motherboard (MPG Z690 EDGE WIFI),MPG Z690 EDGE WIFI,MSI,https://cdna.pcpartpicker.com/static/forever/images/product/0a58e22b78e6d649ab26b5fe3d2045e3.256p.jpg,https://pcpartpicker.com/product/9nFbt6/msi-mpg-z690-edge-wifi-atx-lga1700-motherboard-mpg-z690-edge-wifi,LGA 1700,ATX,"4x DDR5 DIMM, Dual Channel, UDIMM (Non-ECC), max. 192GB (UDIMM)",DDR5
Gigabyte Z790 AORUS ELITE AX-W ATX LGA1700 Motherboard (Z790 AORUS ELITE AX-W),Z790 AORUS ELITE AX-W,Gigabyte,https://cdna.pcpartpicker.com/static/forever/images/product/e9f2ca8a7b1652d7e2f410234f4d6adb.256p.jpg,https://pcpartpicker.com/product/6d9wrH/gigabyte-z790-aorus-elite-ax-w-atx-lga1700-motherboard-z790-aorus-elite-ax-w,LGA 1700,ATX,"4x DDR5 DIMM, Dual Channel, UDIMM (Non-ECC), max. 192GB (UDIMM)",DDR5
MSI MEG Z690 UNIFY ATX LGA1700 Motherboard (MEG Z690 UNIFY),MEG Z690 UNIFY,MSI,https://m.media-amazon.com/images/I/51Mi6OZ588L.jpg,https://pcpartpicker.com/product/dk8bt6/msi-meg-z690-unify-atx-lga1700-motherboard-meg-z690-unify,LGA 1700,ATX,"2x DDR5 DIMM, Dual Channel, UDIMM (Non-ECC), max. 96GB (UDIMM)",DDR5
ASRock Z790 LiveMixer ATX LGA1700 Motherboard (Z790 LiveMixer),Z790 LiveMixer,ASRock,https://cdna.pcpartpicker.com/static/forever/images/product/f721f4424e3895646ab0d4a4df6eac02.256p.jpg,https://pcpartpicker.com/product/6Ynypg/asrock-z790-livemixer-atx-lga1700-motherboard-z790-livemixer,LGA 1700,ATX,"4x DDR5 DIMM, Dual Channel, UDIMM (Non-ECC), max. 192GB (UDIMM)",DDR5
Gigabyte Z790 UD ATX LGA1700 Motherboard (Z790 UD),Z790 UD,Gigabyte,https://cdna.pcpartpicker.com/static/forever/images/product/208159740c08ab561ebd0542f4a17a54.256p.jpg,https://pcpartpicker.com/product/ptjBD3/gigabyte-z790-ud-atx-lga1700-motherboard-z790-ud,LGA 1700,ATX,"4x DDR5 DIMM, Dual Channel, UDIMM (Non-ECC), max. 192GB (UDIMM)",DDR5
ASRock Z690 Phantom Gaming 4/D5 ATX LGA1700 Motherboard (Z690 Phantom Gaming 4/D5),Z690 Phantom Gaming 4/D5,ASRock,https://cdna.pcpartpicker.com/static/forever/images/product/5ec1e021b7b748e876efae58e140ef4c.256p.jpg,https://pcpartpicker.com/product/xwjBD3/asrock-z690-phantom-gaming-4d5-atx-lga1700-motherboard-z690-phantom-gaming-4d5,LGA 1700,ATX,"4x DDR5 DIMM, Dual Channel, UDIMM (Non-ECC), max. 128GB (UDIMM)",DDR5
Asus PRIME Z690-P ATX LGA1700 Motherboard (PRIME Z690-P),PRIME Z690-P,Asus,https://cdna.pcpartpicker.com/static/forever/images/product/0f24e5ab95cefd570be21ea3c84d6aa2.256p.jpg,https://pcpartpicker.com/product/dQBG3C/asus-prime-z690-p-atx-lga1700-motherboard-prime-z690-p,LGA 1700,ATX,"4x DDR5 DIMM, Dual Channel, UDIMM (Non-ECC), max. 128GB (UDIMM)",DDR5
Gigabyte Z790 GAMING X ATX LGA1700 Motherboard (Z790 GAMING X),Z790 GAMING X,Gigabyte,https://cdna.pcpartpicker.com/static/forever/images/product/cc65b88d52210c7583e9000f12c50372.256p.jpg,https://pcpartpicker.com/product/T3FmP6/gigabyte-z790-gaming-x-atx-lga1700-motherboard-z790-gaming-x,LGA 1700,ATX,"4x DDR5 DIMM, Dual Channel, UDIMM (Non-ECC), max. 192GB (UDIMM)",DDR5
Asus ROG STRIX B760-G GAMING WIFI Micro ATX LGA1700 Motherboard (ROG STRIX B760-G GAMING WIFI),ROG STRIX B760-G GAMING WIFI,Asus,https://cdna.pcpartpicker.com/static/forever/images/product/e6e96094aafb06640ac8479abed519ef.256p.jpg,https://pcpartpicker.com/product/C8Hqqs/asus-rog-strix-b760-g-gaming-wifi-micro-atx-lga1700-motherboard-rog-strix-b760-g-gaming-wifi,LGA 1700,ATX,"2x DDR5 DIMM, Dual Channel, UDIMM (Non-ECC), max. 96GB (UDIMM)",DDR5
MSI PRO B760-VC WIFI ATX LGA1700 Motherboard (PRO B760-VC WIFI),PRO B760-VC WIFI,MSI,https://cdna.pcpartpicker.com/static/forever/images/product/e60d19ffdbd244aba4d1a13a8bfd80cd.256p.jpg,https://pcpartpicker.com/product/9FfxFT/msi-pro-b760-vc-wifi-atx-lga1700-motherboard-pro-b760-vc-wifi,LGA 1700,ATX,"4x DDR5 DIMM, Dual Channel, UDIMM (Non-ECC), max. 256GB (UDIMM)",DDR5
Asus ProArt Z690-CREATOR WIFI ATX LGA1700 Motherboard (ProArt Z690-CREATOR WIFI),ProArt Z690-CREATOR WIFI,Asus,https://cdna.pcpartpicker.com/static/forever/images/product/5bc96193a9aa7440282d9cb9e275d482.256p.jpg,https://pcpartpicker.com/product/tPYmP6/asus-proart-z690-creator-wifi-atx-lga1700-motherboard-proart-z690-creator-wifi,LGA 1700,ATX,"4x DDR5 DIMM, Dual Channel, UDIMM (Non-ECC), max. 128GB (UDIMM)",DDR5
MSI MAG B660M MORTAR WIFI Micro ATX LGA1700 Motherboard (MAG B660M MORTAR WIFI),MAG B660M MORTAR WIFI,MSI,https://cdna.pcpartpicker.com/static/forever/images/product/216729131f210716beb015e723b8e661.256p.jpg,https://pcpartpicker.com/product/qPLFf7/msi-mag-b660m-mortar-wifi-micro-atx-lga1700-motherboard-mag-b660m-mortar-wifi,LGA 1700,ATX,"4x DDR5 DIMM, Dual Channel, UDIMM (Non-ECC), max. 192GB (UDIMM)",DDR5
Gigabyte Z790M AORUS ELITE AX Micro ATX LGA1700 Motherboard (Z790M AORUS ELITE AX),Z790M AORUS ELITE AX,Gigabyte,https://static/forever/img/no-image.png,https://pcpartpicker.com/product/pkkWGX/gigabyte-z790m-aorus-elite-ax-micro-atx-lga1700-motherboard-z790m-aorus-elite-ax,LGA 1700,ATX,n/a,DDR5
Asus MAXIMUS Z690 HERO EVA ATX LGA1700 Motherboard (MAXIMUS Z690 HERO EVA),MAXIMUS Z690 HERO EVA,Asus,https://cdna.pcpartpicker.com/static/forever/images/product/2b2f00ed6c79cce72ac908f7edfe290e.256p.jpg,https://pcpartpicker.com/product/ZnvdnQ/asus-maximus-z690-hero-eva-atx-lga1700-motherboard-maximus-z690-hero-eva,LGA 1700,ATX,"4x DDR5 DIMM, Dual Channel, UDIMM (Non-ECC), max. 128GB (UDIMM)",DDR5
ASRock Z690 Taichi ATX LGA1700 Motherboard (Z690 Taichi),Z690 Taichi,ASRock,https://cdna.pcpartpicker.com/static/forever/images/product/91f7ffe4afd4663b5129637ef6c2047c.256p.jpg,https://pcpartpicker.com/product/VVC48d/asrock-z690-taichi-atx-lga1700-motherboard-z690-taichi,LGA 1700,ATX,"4x DDR5 DIMM, Dual Channel, UDIMM (Non-ECC), max. 128GB (UDIMM)",DDR5
Asus TUF GAMING H770-PRO WIFI ATX LGA1700 Motherboard (TUF GAMING H770-PRO WIFI),TUF GAMING H770-PRO WIFI,Asus,https://cdna.pcpartpicker.com/static/forever/images/product/7f5cfbcbb72c2d3658c0c8c36598dcc7.256p.jpg,https://pcpartpicker.com/product/NgTp99/asus-tuf-gaming-h770-pro-wifi-atx-lga1700-motherboard-tuf-gaming-h770-pro-wifi,LGA 1700,ATX,"4x DDR5 DIMM, Dual Channel, UDIMM (Non-ECC), max. 192GB (UDIMM)",DDR5
Gigabyte B760M GAMING X AX Micro ATX LGA1700 Motherboard (B760M GAMING X AX),B760M GAMING X AX,Gigabyte,https://static/forever/img/no-image.png,https://pcpartpicker.com/product/BJMMnQ/gigabyte-b760m-gaming-x-ax-micro-atx-lga1700-motherboard-b760m-gaming-x-ax,LGA 1700,ATX,"4x DDR5 DIMM, Dual Channel, UDIMM (Non-ECC), max. 192GB (UDIMM)",DDR5
MSI MEG Z690 UNIFY-X ATX LGA1700 Motherboard (MEG Z690 UNIFY-X),MEG Z690 UNIFY-X,MSI,https://m.media-amazon.com/images/I/51uMo09qpwL.jpg,https://pcpartpicker.com/product/P4Gbt6/msi-meg-z690-unify-x-atx-lga1700-motherboard-meg-z690-unify-x,LGA 1700,ATX,"2x DDR5 DIMM, Dual Channel, UDIMM (Non-ECC), max. 96GB (UDIMM)",DDR5
Gigabyte Z690 GAMING X ATX LGA1700 Motherboard (Z690 GAMING X),Z690 GAMING X,Gigabyte,https://m.media-amazon.com/images/I/51TP6fg43lL.jpg,https://pcpartpicker.com/product/9WjBD3/gigabyte-z690-gaming-x-atx-lga1700-motherboard-z690-gaming-x,LGA 1700,ATX,"4x DDR5 DIMM, Dual Channel, UDIMM (Non-ECC), max. 128GB (UDIMM)",DDR5
ASRock Z690 Taichi Razer Edition ATX LGA1700 Motherboard (Z690 Taichi Razer Edition),Z690 Taichi Razer Edition,ASRock,https://cdna.pcpartpicker.com/static/forever/images/product/523fbd6fc9cee330b8af035f98d88340.256p.jpg,https://pcpartpicker.com/product/qtqPxr/asrock-z690-taichi-razer-edition-atx-lga1700-motherboard-z690-taichi-razer-edition,LGA 1700,ATX,"4x DDR5 DIMM, Dual Channel, UDIMM (Non-ECC), max. 128GB (UDIMM)",DDR5
MSI MAG B660 TOMAHAWK WIFI ATX LGA1700 Motherboard (MAG B660 TOMAHAWK WIFI),MAG B660 TOMAHAWK WIFI,MSI,https://cdna.pcpartpicker.com/static/forever/images/product/d7361fa8abd3df17f0764662365c8d9b.256p.jpg,https://pcpartpicker.com/product/C8gFf7/msi-mag-b660-tomahawk-wifi-atx-lga1700-motherboard-mag-b660-tomahawk-wifi,LGA 1700,ATX,"4x DDR5 DIMM, Dual Channel, UDIMM (Non-ECC), max. 192GB (UDIMM)",DDR5
Asus Pro B760M-CT-CSM Micro ATX LGA1700 Motherboard (Pro B760M-CT-CSM),Pro B760M-CT-CSM,Asus,https://cdna.pcpartpicker.com/static/forever/images/product/127efc15cbc5cb550628b185d55cfe9c.256p.jpg,https://pcpartpicker.com/product/2JC48d/asus-pro-b760m-ct-csm-micro-atx-lga1700-motherboard-pro-b760m-ct-csm,LGA 1700,ATX,"4x DDR5 DIMM, Dual Channel, UDIMM (Non-ECC), max. 192GB (UDIMM)",DDR5
Asus ProArt B760-CREATOR ATX LGA1700 Motherboard (ProArt B760-CREATOR),ProArt B760-CREATOR,Asus,https://cdna.pcpartpicker.com/static/forever/images/product/9066e1b43796c8db45989d3aba6d022f.256p.jpg,https://pcpartpicker.com/product/dfP8TW/asus-proart-b760-creator-atx-lga1700-motherboard-proart-b760-creator,LGA 1700,ATX,"4x DDR5 DIMM, Dual Channel, UDIMM (Non-ECC), max. 128GB (UDIMM)",DDR5
Gigabyte B660 AORUS Master ATX LGA1700 Motherboard (B660 AORUS MASTER),B660 AORUS MASTER,Gigabyte,https://m.media-amazon.com/images/I/51YHkZjMW0L.jpg,https://pcpartpicker.com/product/stqPxr/gigabyte-b660-aorus-master-atx-lga1700-motherboard-b660-aorus-master,LGA 1700,ATX,"4x DDR5 DIMM, Dual Channel, UDIMM (Non-ECC), max. 128GB (UDIMM)",DDR5
MSI MAG B660M MORTAR Micro ATX LGA1700 Motherboard (MAG B660M MORTAR),MAG B660M MORTAR,MSI,https://m.media-amazon.com/images/I/51cGWHtx42L.jpg,https://pcpartpicker.com/product/gFytt6/msi-mag-b660m-mortar-micro-atx-lga1700-motherboard-mag-b660m-mortar,LGA 1700,ATX,"4x DDR5 DIMM, Dual Channel, UDIMM (Non-ECC), max. 192GB (UDIMM)",DDR5
Gigabyte Z690 UD AX ATX LGA1700 Motherboard (Z690 UD AX),Z690 UD AX,Gigabyte,https://cdna.pcpartpicker.com/static/forever/images/product/e2a7c8818d4836e51172d19e5b7ab0f5.256p.jpg,https://pcpartpicker.com/product/VY8bt6/gigabyte-z690-ud-ax-atx-lga1700-motherboard-z690-ud-ax,LGA 1700,ATX,"4x DDR5 DIMM, Dual Channel, UDIMM (Non-ECC), max. 128GB (UDIMM)",DDR5
ASRock Z690 PG Velocita ATX LGA1700 Motherboard (Z690 PG Velocita),Z690 PG Velocita,ASRock,https://m.media-amazon.com/images/I/51raPMN3uPL.jpg,https://pcpartpicker.com/product/rKGbt6/asrock-z690-pg-velocita-atx-lga1700-motherboard-z690-pg-velocita,LGA 1700,ATX,"4x DDR5 DIMM, Dual Channel, UDIMM (Non-ECC), max. 128GB (UDIMM)",DDR5
MSI MAG Z690M MORTAR WIFI Micro ATX LGA1700 Motherboard (MAG Z690M MORTAR WIFI),MAG Z690M MORTAR WIFI,MSI,https://cdna.pcpartpicker.com/static/forever/images/product/9e798d3b194264abfe82433176334a9a.256p.jpg,https://pcpartpicker.com/product/YBVmP6/msi-mag-z690m-mortar-wifi-micro-atx-lga1700-motherboard-mag-z690m-mortar-wifi,LGA 1700,ATX,"4x DDR5 DIMM, Dual Channel, UDIMM (Non-ECC), max. 192GB (UDIMM)",DDR5
Gigabyte Z790M AORUS ELITE Micro ATX LGA1700 Motherboard (Z790M AORUS ELITE),Z790M AORUS ELITE,Gigabyte,https://static/forever/img/no-image.png,https://pcpartpicker.com/product/QDxxFT/gigabyte-z790m-aorus-elite-micro-atx-lga1700-motherboard-z790m-aorus-elite,LGA 1700,ATX,n/a,DDR5
MSI MAG B660 TOMAHAWK EVA e-PROJECT ATX LGA1700 Motherboard (MAG B660 TOMAHAWK EVA e-PROJECT),MAG B660 TOMAHAWK EVA e-PROJECT,MSI,https://cdna.pcpartpicker.com/static/forever/images/product/f98e8e9ffe26fc5a7f6a2cd83e6f8701.256p.jpg,https://pcpartpicker.com/product/Bd2WGX/msi-mag-b660-tomahawk-eva-e-project-atx-lga1700-motherboard-mag-b660-tomahawk-eva-e-project,LGA 1700,ATX,"4x DDR5 DIMM, Dual Channel, UDIMM (Non-ECC), max. 192GB (UDIMM)",DDR5
MSI MAG Z690 TORPEDO ATX LGA1700 Motherboard (MAG Z690 TORPEDO),MAG Z690 TORPEDO,MSI,https://cdna.pcpartpicker.com/static/forever/images/product/3b2cd3f6421f36aa4ce6771d37268c4c.256p.jpg,https://pcpartpicker.com/product/NJRYcf/msi-mag-z690-torpedo-atx-lga1700-motherboard-mag-z690-torpedo,LGA 1700,ATX,"4x DDR5 DIMM, Dual Channel, UDIMM (Non-ECC), max. 192GB (UDIMM)",DDR5
ASRock B760 Pro RS WiFi ATX LGA1700 Motherboard (B760 Pro RS WiFi),B760 Pro RS WiFi,ASRock,https://cdna.pcpartpicker.com/static/forever/images/product/1281bb455635dfdf78b5ab61a8e71608.256p.jpg,https://pcpartpicker.com/product/dFZXsY/asrock-b760-pro-rs-wifi-atx-lga1700-motherboard-b760-pro-rs-wifi,LGA 1700,ATX,"4x DDR5 DIMM, Dual Channel, UDIMM (Non-ECC), max. 192GB (UDIMM)",DDR5
ASRock Z690M PG RIPTIDE/D5 Micro ATX LGA1700 Motherboard (Z690M PG RIPTIDE/D5),Z690M PG RIPTIDE/D5,ASRock,https://cdna.pcpartpicker.com/static/forever/images/product/8d57cd1736cfdce21702c2b881e4efb1.256p.jpg,https://pcpartpicker.com/product/jvxRsY/asrock-z690m-pg-riptided5-micro-atx-lga1700-motherboard-z690m-pg-riptided5,LGA 1700,ATX,"4x DDR5 DIMM, Dual Channel, UDIMM (Non-ECC), max. 128GB (UDIMM)",DDR5
Asus Pro Q670M-C-CSM Micro ATX LGA1700 Motherboard (Pro Q670M-C-CSM),Pro Q670M-C-CSM,Asus,https://cdna.pcpartpicker.com/static/forever/images/product/2f02443c6f86de9cd54a2c119f40bbe3.256p.jpg,https://pcpartpicker.com/product/N7BG3C/asus-pro-q670m-c-csm-micro-atx-lga1700-motherboard-pro-q670m-c-csm,LGA 1700,ATX,"4x DDR5 DIMM, Dual Channel, UDIMM (Non-ECC), max. 128GB (UDIMM)",DDR5
