name,image,url,size,offers
Phanteks Enthoo Pro ATX Full Tower Case (PH-ES614PC_BK),https://cdna.pcpartpicker.com/static/forever/images/product/5e0c2bd40fb1f51d18b4024ab132af71.256p.jpg,https://pcpartpicker.com/product/TXCwrH/phanteks-enthoo-pro-atx-full-tower-case-ph-es614pc_bk,ATX,"[{""retailer"": ""reichelt.de"", ""price"": ""135"", ""url"": ""https://www.gputracker.eu/si-click/7/3741192/pht-es614pc-bk-phanteks-enthoo-pro-midi-tower-schw""}, {""retailer"": ""reichelt.de"", ""price"": ""140"", ""url"": ""https://www.gputracker.eu/si-click/7/3741193/pht-es614p-bk-phanteks-enthoo-pro-midi-tower-fenst""}, {""retailer"": ""reichelt.de"", ""price"": ""140"", ""url"": ""https://www.gputracker.eu/si-click/7/3741194/pht-es614ptg-bk-phanteks-enthoo-pro-midi-tower-tem""}, {""retailer"": ""reichelt.de"", ""price"": ""160"", ""url"": ""https://www.gputracker.eu/si-click/7/3741195/pht-es620pc-bk02-phanteks-enthoo-pro-2-server-big-""}, {""retailer"": ""reichelt.de"", ""price"": ""170"", ""url"": ""https://www.gputracker.eu/si-click/7/3741196/pht-es620ptg-dbk-phanteks-enthoo-pro-2-server-big-""}]"
Thermaltake AH T200 MicroATX Mid Tower Case (CA-1R4-00SAWN-00),https://cdna.pcpartpicker.com/static/forever/images/product/cfc7a4aadf69c5921cdcac7d1118102d.256p.jpg,https://pcpartpicker.com/product/DHxRsY/thermaltake-ah-t200-microatx-mid-tower-case-ca-1r4-00sawn-00,MicroATX,"[{""retailer"": ""reichelt.de"", ""price"": ""130"", ""url"": ""https://www.gputracker.eu/si-click/7/2175049/tt-25732-thermaltake-ah-t200-micro-atx-gehause-sch""}, {""retailer"": ""computeruniverse.net"", ""price"": ""131"", ""url"": ""https://www.gputracker.eu/si-click/7/3639270/thermaltake-ah-t200-snow-edition-wei-mit-sichtfens""}, {""retailer"": ""reichelt.de"", ""price"": ""140"", ""url"": ""https://www.gputracker.eu/si-click/7/2175050/tt-25749-thermaltake-ah-t200-micro-atx-gehause-wei""}]"
Thermaltake AH T200 MicroATX Mid Tower Case (CA-1R4-00S1WN-00),https://m.media-amazon.com/images/I/41xPD-u2uTL.jpg,https://pcpartpicker.com/product/xtstt6/thermaltake-ah-t200-microatx-mid-tower-case-ca-1r4-00s1wn-00,MicroATX,"[{""retailer"": ""reichelt.de"", ""price"": ""130"", ""url"": ""https://www.gputracker.eu/si-click/7/2175049/tt-25732-thermaltake-ah-t200-micro-atx-gehause-sch""}, {""retailer"": ""computeruniverse.net"", ""price"": ""131"", ""url"": ""https://www.gputracker.eu/si-click/7/3639270/thermaltake-ah-t200-snow-edition-wei-mit-sichtfens""}, {""retailer"": ""reichelt.de"", ""price"": ""140"", ""url"": ""https://www.gputracker.eu/si-click/7/2175050/tt-25749-thermaltake-ah-t200-micro-atx-gehause-wei""}]"
Thermaltake AH T200 MicroATX Mid Tower Case (CA-1R4-00SBWN-00),https://cdna.pcpartpicker.com/static/forever/images/product/ba0df180c2e42301f732d79eab40a4d0.256p.jpg,https://pcpartpicker.com/product/rpLFf7/thermaltake-ah-t200-microatx-mid-tower-case-ca-1r4-00sbwn-00,MicroATX,"[{""retailer"": ""reichelt.de"", ""price"": ""130"", ""url"": ""https://www.gputracker.eu/si-click/7/2175049/tt-25732-thermaltake-ah-t200-micro-atx-gehause-sch""}, {""retailer"": ""computeruniverse.net"", ""price"": ""131"", ""url"": ""https://www.gputracker.eu/si-click/7/3639270/thermaltake-ah-t200-snow-edition-wei-mit-sichtfens""}, {""retailer"": ""reichelt.de"", ""price"": ""140"", ""url"": ""https://www.gputracker.eu/si-click/7/2175050/tt-25749-thermaltake-ah-t200-micro-atx-gehause-wei""}]"
Thermaltake AH T200 MicroATX Mid Tower Case (CA-1R4-00SCWN-00),https://cdna.pcpartpicker.com/static/forever/images/product/f3d612f483cea47eb5ddd47ee57509be.256p.jpg,https://pcpartpicker.com/product/gPddnQ/thermaltake-ah-t200-microatx-mid-tower-case-ca-1r4-00scwn-00,MicroATX,"[{""retailer"": ""reichelt.de"", ""price"": ""130"", ""url"": ""https://www.gputracker.eu/si-click/7/2175049/tt-25732-thermaltake-ah-t200-micro-atx-gehause-sch""}, {""retailer"": ""computeruniverse.net"", ""price"": ""131"", ""url"": ""https://www.gputracker.eu/si-click/7/3639270/thermaltake-ah-t200-snow-edition-wei-mit-sichtfens""}, {""retailer"": ""reichelt.de"", ""price"": ""140"", ""url"": ""https://www.gputracker.eu/si-click/7/2175050/tt-25749-thermaltake-ah-t200-micro-atx-gehause-wei""}]"
Thermaltake Divider 200 TG Air MicroATX Mini Tower Case (CA-1V1-00S1WN-01),https://cdna.pcpartpicker.com/static/forever/images/product/f070434ac4249e6702cff7a555798906.256p.jpg,https://pcpartpicker.com/product/kp7G3C/thermaltake-divider-200-tg-air-microatx-mini-tower-case-ca-1v1-00s1wn-01,MicroATX,"[{""retailer"": ""reichelt.de"", ""price"": ""128"", ""url"": ""https://www.gputracker.eu/si-click/7/1497151/tt-28672-thermaltake-divider-200-tg-air-micro-atx-""}]"
Thermaltake Divider 200 TG MicroATX Mini Tower Case (CA-1V1-00S1WN-00),https://cdna.pcpartpicker.com/static/forever/images/product/5f073442f20499276144eb8a4fcb1a79.256p.jpg,https://pcpartpicker.com/product/W2nypg/thermaltake-divider-200-tg-microatx-mini-tower-case-ca-1v1-00s1wn-00,MicroATX,"[{""retailer"": ""reichelt.de"", ""price"": ""128"", ""url"": ""https://www.gputracker.eu/si-click/7/1497151/tt-28672-thermaltake-divider-200-tg-air-micro-atx-""}]"
Thermaltake Core P3 ATX Mid Tower Case (CA-1G4-00M1WN-06),https://cdna.pcpartpicker.com/static/forever/images/product/30acaffe7285805dbcab80f77004c67c.256p.jpg,https://pcpartpicker.com/product/3yx2FT/thermaltake-core-p3-atx-mid-tower-case-ca-1g4-00m1wn-06,ATX,"[{""retailer"": ""reichelt.de"", ""price"": ""125"", ""url"": ""https://www.gputracker.eu/si-click/7/2464597/tt-34918-thermaltake-core-p3-tg-pro-e-atx-gehause-""}, {""retailer"": ""reichelt.de"", ""price"": ""156"", ""url"": ""https://www.gputracker.eu/si-click/7/2464596/tt-34901-thermaltake-core-p3-tg-pro-e-atx-gehause-""}]"
Thermaltake Core P3 TG Pro ATX Mid Tower Case (CA-1G4-00M1WN-09),https://cdna.pcpartpicker.com/static/forever/images/product/52913f2044fff01ae60525b954f28f49.256p.jpg,https://pcpartpicker.com/product/f4ytt6/thermaltake-core-p3-tg-pro-atx-mid-tower-case-ca-1g4-00m1wn-09,ATX,"[{""retailer"": ""reichelt.de"", ""price"": ""125"", ""url"": ""https://www.gputracker.eu/si-click/7/2464597/tt-34918-thermaltake-core-p3-tg-pro-e-atx-gehause-""}, {""retailer"": ""reichelt.de"", ""price"": ""156"", ""url"": ""https://www.gputracker.eu/si-click/7/2464596/tt-34901-thermaltake-core-p3-tg-pro-e-atx-gehause-""}]"
be quiet! Silent Base 601 ATX Mid Tower Case (BG026),https://cdna.pcpartpicker.com/static/forever/images/product/9dec9aa5e17fc3cfcd10f8ac7849d9ba.256p.jpg,https://pcpartpicker.com/product/6DyV3C/be-quiet-silent-base-601-black-atx-mid-tower-case-bg026,ATX,"[{""retailer"": ""reichelt.de"", ""price"": ""122"", ""url"": ""https://www.gputracker.eu/si-click/7/395439/bqt-bg026-be-quiet-silent-base-601-black""}, {""retailer"": ""computeruniverse.net"", ""price"": ""126"", ""url"": ""https://www.gputracker.eu/si-click/7/3639227/be-quiet-silent-base-601-schwarz-midi-tower-gaming""}, {""retailer"": ""computeruniverse.net"", ""price"": ""128"", ""url"": ""https://www.gputracker.eu/si-click/7/3639249/be-quiet-silent-base-601-schwarz-midi-tower-gaming""}, {""retailer"": ""reichelt.de"", ""price"": ""130"", ""url"": ""https://www.gputracker.eu/si-click/7/395443/bqt-bgw26-be-quiet-silent-base-601-window-black""}, {""retailer"": ""ldlc.com"", ""price"": ""150"", ""url"": ""https://www.gputracker.eu/si-click/7/384225/be-quiet-silent-base-601-noir""}, {""retailer"": ""reichelt.de"", ""price"": ""154"", ""url"": ""https://www.gputracker.eu/si-click/7/395444/bqt-bgw27-be-quiet-silent-base-601-window-silver""}, {""retailer"": ""ldlc.com"", ""price"": ""160"", ""url"": ""https://www.gputracker.eu/si-click/7/384260/be-quiet-silent-base-601-window-noir""}]"
Chieftec BS-10B-300 MicroATX Mini Tower Case w/300 W Power Supply (BS-10B-300),https://m.media-amazon.com/images/I/31YSoY8Q7bL.jpg,https://pcpartpicker.com/product/T7RwrH/chieftec-bs-10b-300-microatx-mini-tower-case-w300-w-power-supply-bs-10b-300,MicroATX,"[{""retailer"": ""reichelt.de"", ""price"": ""107"", ""url"": ""https://www.gputracker.eu/si-click/7/2099398/cft-bs-10b-300-chieftec-uni-bs-10b-300-matx-gehaus""}]"
Corsair 4000D Airflow ATX Mid Tower Case (CC-9011200-WW),https://cdna.pcpartpicker.com/static/forever/images/product/bc6e987da3fe22c616898d1d7fa3d227.256p.jpg,https://pcpartpicker.com/product/bCYQzy/corsair-4000d-airflow-atx-mid-tower-case-cc-9011200-ww,ATX,"[{""retailer"": ""powerlab.fr"", ""price"": ""89"", ""url"": ""https://www.gputracker.eu/si-click/7/1649136/corsair-4000d-airflow-blanc""}, {""retailer"": ""infomaxparis.com"", ""price"": ""90"", ""url"": ""https://www.gputracker.eu/si-click/7/1085377/corsair-4000d-airflow-noir""}, {""retailer"": ""ldlc.com"", ""price"": ""100"", ""url"": ""https://www.gputracker.eu/si-click/7/431158/corsair-4000d-airflow-tempered-glass-blanc""}, {""retailer"": ""infomaxparis.com"", ""price"": ""100"", ""url"": ""https://www.gputracker.eu/si-click/7/1085378/corsair-4000d-airflow-blanc""}, {""retailer"": ""powerlab.fr"", ""price"": ""104"", ""url"": ""https://www.gputracker.eu/si-click/7/1649146/corsair-4000d-airflow-noir""}, {""retailer"": ""ldlc.com"", ""price"": ""190"", ""url"": ""https://www.gputracker.eu/si-click/7/2193272/corsair-4000d-rgb-airflow-blanc""}]"
Corsair 4000D Airflow ATX Mid Tower Case (CC-9011201-WW),https://cdna.pcpartpicker.com/static/forever/images/product/ef83ac7b40f303152fbb47b6db45c9ca.256p.jpg,https://pcpartpicker.com/product/WBVG3C/corsair-4000d-airflow-atx-mid-tower-case-cc-9011201-ww,ATX,"[{""retailer"": ""powerlab.fr"", ""price"": ""89"", ""url"": ""https://www.gputracker.eu/si-click/7/1649136/corsair-4000d-airflow-blanc""}, {""retailer"": ""infomaxparis.com"", ""price"": ""90"", ""url"": ""https://www.gputracker.eu/si-click/7/1085377/corsair-4000d-airflow-noir""}, {""retailer"": ""ldlc.com"", ""price"": ""100"", ""url"": ""https://www.gputracker.eu/si-click/7/431158/corsair-4000d-airflow-tempered-glass-blanc""}, {""retailer"": ""infomaxparis.com"", ""price"": ""100"", ""url"": ""https://www.gputracker.eu/si-click/7/1085378/corsair-4000d-airflow-blanc""}, {""retailer"": ""powerlab.fr"", ""price"": ""104"", ""url"": ""https://www.gputracker.eu/si-click/7/1649146/corsair-4000d-airflow-noir""}, {""retailer"": ""ldlc.com"", ""price"": ""190"", ""url"": ""https://www.gputracker.eu/si-click/7/2193272/corsair-4000d-rgb-airflow-blanc""}]"
Corsair 4000D ATX Mid Tower Case (CC-9011198-WW),https://cdna.pcpartpicker.com/static/forever/images/product/2ca996a51a7c3eb8a991880e5dbb7680.256p.jpg,https://pcpartpicker.com/product/rYjNnQ/corsair-4000d-atx-mid-tower-case-cc-9011198-ww,ATX,"[{""retailer"": ""powerlab.fr"", ""price"": ""89"", ""url"": ""https://www.gputracker.eu/si-click/7/1649136/corsair-4000d-airflow-blanc""}, {""retailer"": ""infomaxparis.com"", ""price"": ""90"", ""url"": ""https://www.gputracker.eu/si-click/7/1085377/corsair-4000d-airflow-noir""}, {""retailer"": ""ldlc.com"", ""price"": ""100"", ""url"": ""https://www.gputracker.eu/si-click/7/431158/corsair-4000d-airflow-tempered-glass-blanc""}, {""retailer"": ""ldlc.com"", ""price"": ""100"", ""url"": ""https://www.gputracker.eu/si-click/7/3685683/corsair-frame-4000d-blanc""}, {""retailer"": ""ldlc.com"", ""price"": ""100"", ""url"": ""https://www.gputracker.eu/si-click/7/3685684/corsair-frame-4000d-noir""}, {""retailer"": ""infomaxparis.com"", ""price"": ""100"", ""url"": ""https://www.gputracker.eu/si-click/7/1085378/corsair-4000d-airflow-blanc""}, {""retailer"": ""powerlab.fr"", ""price"": ""104"", ""url"": ""https://www.gputracker.eu/si-click/7/1649146/corsair-4000d-airflow-noir""}, {""retailer"": ""powerlab.fr"", ""price"": ""109"", ""url"": ""https://www.gputracker.eu/si-click/7/3748158/corsair-frame-4000d-rs-argb-black""}, {""retailer"": ""powerlab.fr"", ""price"": ""109"", ""url"": ""https://www.gputracker.eu/si-click/7/3748159/corsair-frame-4000d-rs-argb-white""}, {""retailer"": ""infomaxparis.com"", ""price"": ""109"", ""url"": ""https://www.gputracker.eu/si-click/7/3747504/corsair-frame-4000d-rs-argb-black""}]"
Corsair 4000D ATX Mid Tower Case (CC-9011199-WW),https://cdna.pcpartpicker.com/static/forever/images/product/6c63c357ca362f7cf6875f0329148863.256p.jpg,https://pcpartpicker.com/product/2bMTwP/corsair-4000d-atx-mid-tower-case-cc-9011199-ww,ATX,"[{""retailer"": ""powerlab.fr"", ""price"": ""89"", ""url"": ""https://www.gputracker.eu/si-click/7/1649136/corsair-4000d-airflow-blanc""}, {""retailer"": ""infomaxparis.com"", ""price"": ""90"", ""url"": ""https://www.gputracker.eu/si-click/7/1085377/corsair-4000d-airflow-noir""}, {""retailer"": ""ldlc.com"", ""price"": ""100"", ""url"": ""https://www.gputracker.eu/si-click/7/431158/corsair-4000d-airflow-tempered-glass-blanc""}, {""retailer"": ""ldlc.com"", ""price"": ""100"", ""url"": ""https://www.gputracker.eu/si-click/7/3685683/corsair-frame-4000d-blanc""}, {""retailer"": ""ldlc.com"", ""price"": ""100"", ""url"": ""https://www.gputracker.eu/si-click/7/3685684/corsair-frame-4000d-noir""}, {""retailer"": ""infomaxparis.com"", ""price"": ""100"", ""url"": ""https://www.gputracker.eu/si-click/7/1085378/corsair-4000d-airflow-blanc""}, {""retailer"": ""powerlab.fr"", ""price"": ""104"", ""url"": ""https://www.gputracker.eu/si-click/7/1649146/corsair-4000d-airflow-noir""}, {""retailer"": ""powerlab.fr"", ""price"": ""109"", ""url"": ""https://www.gputracker.eu/si-click/7/3748158/corsair-frame-4000d-rs-argb-black""}, {""retailer"": ""powerlab.fr"", ""price"": ""109"", ""url"": ""https://www.gputracker.eu/si-click/7/3748159/corsair-frame-4000d-rs-argb-white""}, {""retailer"": ""infomaxparis.com"", ""price"": ""109"", ""url"": ""https://www.gputracker.eu/si-click/7/3747504/corsair-frame-4000d-rs-argb-black""}]"
MSI MAG FORGE M100R MicroATX Mini Tower Case (MAG FORGE M100R),https://cdna.pcpartpicker.com/static/forever/images/product/267a51a59a2a3a7c7472dcda1e9da943.256p.jpg,https://pcpartpicker.com/product/Xm92FT/msi-mag-forge-m100r-microatx-mini-tower-case-mag-forge-m100r,MicroATX,"[{""retailer"": ""ldlc.com"", ""price"": ""90"", ""url"": ""https://www.gputracker.eu/si-click/7/3585274/msi-mag-forge-m100r-blanc""}, {""retailer"": ""ldlc.com"", ""price"": ""90"", ""url"": ""https://www.gputracker.eu/si-click/7/3585275/msi-mag-forge-m100r-noir""}]"
MSI MAG FORGE 100R ATX Mid Tower Case (MAG FORGE 100R),https://cdna.pcpartpicker.com/static/forever/images/product/4145e426378c801cc80da05d9ec6e8bf.256p.jpg,https://pcpartpicker.com/product/yKNgXL/msi-mag-forge-100r-atx-mid-tower-case-mag-forge-100r,ATX,"[{""retailer"": ""ldlc.com"", ""price"": ""85"", ""url"": ""https://www.gputracker.eu/si-click/7/383993/msi-mag-forge-100r""}, {""retailer"": ""ldlc.com"", ""price"": ""90"", ""url"": ""https://www.gputracker.eu/si-click/7/3585274/msi-mag-forge-m100r-blanc""}, {""retailer"": ""ldlc.com"", ""price"": ""90"", ""url"": ""https://www.gputracker.eu/si-click/7/3585275/msi-mag-forge-m100r-noir""}]"
Cooler Master TD300 Mesh MicroATX Mini Tower Case (TD300-KGNN-S00),https://cdna.pcpartpicker.com/static/forever/images/product/8579e191e44ec1e8c0211620829f8b76.256p.jpg,https://pcpartpicker.com/product/ZnrRsY/cooler-master-td300-mesh-microatx-mini-tower-case-td300-kgnn-s00,MicroATX,"[{""retailer"": ""ldlc.com"", ""price"": ""85"", ""url"": ""https://www.gputracker.eu/si-click/7/1297562/cooler-master-masterbox-td300-mesh-noir""}]"
Cooler Master TD300 Mesh MicroATX Mini Tower Case (TD300-WGNN-S00),https://cdna.pcpartpicker.com/static/forever/images/product/af6ae69e3558bc3cda6b8368d0ff350e.256p.jpg,https://pcpartpicker.com/product/YppzK8/cooler-master-td300-mesh-microatx-mini-tower-case-td300-wgnn-s00,MicroATX,"[{""retailer"": ""ldlc.com"", ""price"": ""85"", ""url"": ""https://www.gputracker.eu/si-click/7/1297562/cooler-master-masterbox-td300-mesh-noir""}]"
Cooler Master CMP 520 ATX Mid Tower Case (CP520-KGNN-S00),https://m.media-amazon.com/images/I/41jYVxdwnzL.jpg,https://pcpartpicker.com/product/sFgrxr/cooler-master-cmp-520-atx-mid-tower-case-cp520-kgnn-s00,ATX,"[{""retailer"": ""ldlc.com"", ""price"": ""80"", ""url"": ""https://www.gputracker.eu/si-click/7/1766708/cooler-master-cmp520""}]"
BitFenix Nova Mesh SE ATX Mid Tower Case (BFC-NSE-300-KKGSK-4A),https://cdna.pcpartpicker.com/static/forever/images/product/f550ada2c229dd7ee844ba64145d6004.256p.jpg,https://pcpartpicker.com/product/rPjNnQ/bitfenix-nova-mesh-se-atx-mid-tower-case-bfc-nse-300-kkgsk-4a,ATX,"[{""retailer"": ""ldlc.com"", ""price"": ""80"", ""url"": ""https://www.gputracker.eu/si-click/7/1311765/bitfenix-nova-mesh-se-tg-argb-2-0-blanc""}]"
BitFenix Nova Mesh SE ATX Mid Tower Case (BFC-NSE-300-WWGKW-4A),https://cdna.pcpartpicker.com/static/forever/images/product/40188063d25ed3337b179c7424aba71f.256p.jpg,https://pcpartpicker.com/product/kRQfrH/bitfenix-nova-mesh-se-atx-mid-tower-case-bfc-nse-300-wwgkw-4a,ATX,"[{""retailer"": ""ldlc.com"", ""price"": ""80"", ""url"": ""https://www.gputracker.eu/si-click/7/1311765/bitfenix-nova-mesh-se-tg-argb-2-0-blanc""}]"
BitFenix Nova Mesh SE ATX Mid Tower Case (BFC-NSE-300-WWGKP-4A),https://cdna.pcpartpicker.com/static/forever/images/product/6224f15852416d843dabde20f5dbe444.256p.jpg,https://pcpartpicker.com/product/2ZtKHx/bitfenix-nova-mesh-se-atx-mid-tower-case-bfc-nse-300-wwgkp-4a,ATX,"[{""retailer"": ""ldlc.com"", ""price"": ""80"", ""url"": ""https://www.gputracker.eu/si-click/7/1311765/bitfenix-nova-mesh-se-tg-argb-2-0-blanc""}]"
BitFenix NOVA MESH SE TG ATX Mid Tower Case (BFC-NSE-300-KKGSK-RP),https://cdna.pcpartpicker.com/static/forever/images/product/9b6914d1f7b7539dc42acb5f263ee019.256p.jpg,https://pcpartpicker.com/product/QXwypg/bitfenix-nova-mesh-se-tg-atx-mid-tower-case-bfc-nse-300-kkgsk-rp,ATX,"[{""retailer"": ""ldlc.com"", ""price"": ""80"", ""url"": ""https://www.gputracker.eu/si-click/7/1311765/bitfenix-nova-mesh-se-tg-argb-2-0-blanc""}]"
BitFenix NOVA MESH SE TG ATX Mid Tower Case (BFC-NSE-300-WWGKW-RP),https://cdna.pcpartpicker.com/static/forever/images/product/e6d933ec0e10bb67b9ed1970e9da7ef9.256p.jpg,https://pcpartpicker.com/product/FzVmP6/bitfenix-nova-mesh-se-tg-atx-mid-tower-case-bfc-nse-300-wwgkw-rp,ATX,"[{""retailer"": ""ldlc.com"", ""price"": ""80"", ""url"": ""https://www.gputracker.eu/si-click/7/1311765/bitfenix-nova-mesh-se-tg-argb-2-0-blanc""}]"
BitFenix Nova Mesh SE ATX Mid Tower Case (BFC-NSE-300-KKXSK-RP),https://cdna.pcpartpicker.com/static/forever/images/product/43e3a4ecbbbb59000bb94cd1caa92295.256p.jpg,https://pcpartpicker.com/product/jsqBD3/bitfenix-nova-mesh-se-atx-mid-tower-case-bfc-nse-300-kkxsk-rp,ATX,"[{""retailer"": ""ldlc.com"", ""price"": ""80"", ""url"": ""https://www.gputracker.eu/si-click/7/1311765/bitfenix-nova-mesh-se-tg-argb-2-0-blanc""}]"
BitFenix Nova Mesh SE ATX Mid Tower Case (BFC-NSE-300-WWXKW-RP),https://cdna.pcpartpicker.com/static/forever/images/product/bfa7550c99eb43b1f493df9f30b94bca.256p.jpg,https://pcpartpicker.com/product/6PjNnQ/bitfenix-nova-mesh-se-atx-mid-tower-case-bfc-nse-300-wwxkw-rp,ATX,"[{""retailer"": ""ldlc.com"", ""price"": ""80"", ""url"": ""https://www.gputracker.eu/si-click/7/1311765/bitfenix-nova-mesh-se-tg-argb-2-0-blanc""}]"
Antec AX61 ELITE ATX Mid Tower Case (AX61 ELITE),https://m.media-amazon.com/images/I/51OmWC8XJuL.jpg,https://pcpartpicker.com/product/k9GhP6/antec-ax61-elite-atx-mid-tower-case-ax61-elite,ATX,"[{""retailer"": ""ldlc.com"", ""price"": ""73"", ""url"": ""https://www.gputracker.eu/si-click/7/2482743/antec-ax61-elite""}]"
BitFenix Nova Mesh M ARGB MicroATX Mini Tower Case (NSM-150-KKGSK-3A),https://cdna.pcpartpicker.com/static/forever/images/product/5d37abde46573441b53d2e1e38730175.256p.jpg,https://pcpartpicker.com/product/MBjRsY/bitfenix-nova-mesh-m-argb-microatx-mini-tower-case-nsm-150-kkgsk-3a,MicroATX,"[{""retailer"": ""ldlc.com"", ""price"": ""66"", ""url"": ""https://www.gputracker.eu/si-click/7/2101237/bitfenix-nova-mesh-m-atx-argb-blanc""}, {""retailer"": ""ldlc.com"", ""price"": ""66"", ""url"": ""https://www.gputracker.eu/si-click/7/2101238/bitfenix-nova-mesh-m-atx-argb-noir""}, {""retailer"": ""ldlc.com"", ""price"": ""80"", ""url"": ""https://www.gputracker.eu/si-click/7/1311765/bitfenix-nova-mesh-se-tg-argb-2-0-blanc""}]"
BitFenix Nova Mesh M ARGB MicroATX Mini Tower Case (NSM-150-WWGSW-3A),https://cdna.pcpartpicker.com/static/forever/images/product/66ff0f19a99fc63b771df43c93b65c4d.256p.jpg,https://pcpartpicker.com/product/w9rqqs/bitfenix-nova-mesh-m-argb-microatx-mini-tower-case-nsm-150-wwgsw-3a,MicroATX,"[{""retailer"": ""ldlc.com"", ""price"": ""66"", ""url"": ""https://www.gputracker.eu/si-click/7/2101237/bitfenix-nova-mesh-m-atx-argb-blanc""}, {""retailer"": ""ldlc.com"", ""price"": ""66"", ""url"": ""https://www.gputracker.eu/si-click/7/2101238/bitfenix-nova-mesh-m-atx-argb-noir""}, {""retailer"": ""ldlc.com"", ""price"": ""80"", ""url"": ""https://www.gputracker.eu/si-click/7/1311765/bitfenix-nova-mesh-se-tg-argb-2-0-blanc""}]"
Jonsbo D31 STD MicroATX Mini Tower Case (D31 STD White),https://cdna.pcpartpicker.com/static/forever/images/product/9d7f72ab2cd8b6b5664f205f55d50434.256p.jpg,https://pcpartpicker.com/product/7FsV3C/jonsbo-d31-std-microatx-mini-tower-case-d31-std-white,MicroATX,"[{""retailer"": ""ldlc.com"", ""price"": ""65"", ""url"": ""https://www.gputracker.eu/si-click/7/3045587/jonsbo-d31-std-blanc""}, {""retailer"": ""ldlc.com"", ""price"": ""125"", ""url"": ""https://www.gputracker.eu/si-click/7/3045591/jonsbo-d31-std-screen-blanc""}, {""retailer"": ""ldlc.com"", ""price"": ""125"", ""url"": ""https://www.gputracker.eu/si-click/7/3045592/jonsbo-d31-std-screen-noir""}]"
