name,image,url,brand,VRAM,model,vram_gb,g3d_mark,g2d_mark,tdp,product_code,offers
PNY UPRISING GeForce RTX 3070 8 GB Video Card (VCG30708DFMPB),https://cdna.pcpartpicker.com/static/forever/images/product/200b4e048d11f6870e697e2693490cd3.256p.jpg,https://pcpartpicker.com/product/zc9tt6/pny-geforce-rtx-3070-8-gb-uprising-video-card-vcg30708dfmpb,GeForce,8,RTX 3070,8,22292,998,220,VCG30708DFMPB,[]
GALAX (1-click OC) GeForce RTX 3070 Ti 8 GB Video Card (37ISM6MD4COC),https://m.media-amazon.com/images/I/41851DPCchL.jpg,https://pcpartpicker.com/product/FckWGX/galax-geforce-rtx-3070-ti-8-gb-1-click-oc-video-card-37ism6md4coc,GeForce,8,RTX 3070 Ti,8,23468,1049,290,37ISM6MD4COC,[]
MSI GeForce RTX 3070 Ventus 3X 8G LHR GeForce RTX 3070 LHR 8 GB Video Card (RTX 3070 Ventus 3X 8G LHR),https://cdna.pcpartpicker.com/static/forever/images/product/881842eebe9c40c607f74ac8fc18534d.256p.jpg,https://pcpartpicker.com/product/PJPQzy/msi-geforce-rtx-3070-lhr-8-gb-ventus-3x-video-card-rtx-3070-ventus-3x-8g-lhr,GeForce,8,RTX 3070,8,22292,998,220,RTX 3070 Ventus 3X 8G LHR,[]
Palit GameRock OC GeForce RTX 3070 LHR 8 GB Video Card (NE63070H19P2-1040G),https://m.media-amazon.com/images/I/41w6QKaQkgL.jpg,https://pcpartpicker.com/product/8tvqqs/palit-geforce-rtx-3070-lhr-8-gb-gamerock-oc-video-card-ne63070h19p2-1040g,GeForce,8,RTX 3070 LHR,8,22292,998,220,NE63070H19P2-1040G,[]
GALAX (1-click OC) GeForce RTX 3070 8 GB Video Card (37NSL6MD2KOC),https://cdna.pcpartpicker.com/static/forever/images/product/a0ade6094a1c15fe186ab6505d2a082a.256p.jpg,https://pcpartpicker.com/product/phTp99/galax-geforce-rtx-3070-8-gb-1-click-oc-video-card-37nsl6md2koc,GeForce,8,RTX 3070,8,22292,998,220,37NSL6MD2KOC,[]
MSI GeForce RTX 3070 LHR 8GB SUPRIM x GODZILLA GeForce RTX 3070 LHR 8 GB Video Card (GeForce RTX 3070 LHR 8GB SUPRIM x GODZILLA),https://cdna.pcpartpicker.com/static/forever/images/product/7ba3a71988e1559212311269fc681e31.256p.jpg,https://pcpartpicker.com/product/HVVmP6/msi-geforce-rtx-3070-lhr-8-gb-video-card-geforce-rtx-3070-lhr-8gb-suprim-x-godzilla,GeForce,8,RTX 3070,8,22292,998,220,GeForce RTX 3070 LHR 8GB SUPRIM x GODZILLA,[]
KFA2 (1-Click OC) GeForce RTX 3070 8 GB Video Card (37NSL6MD2KOK),https://cdna.pcpartpicker.com/static/forever/images/product/9ad99ddb41142a8afe901ad168fe262b.256p.jpg,https://pcpartpicker.com/product/8HQcCJ/kfa2-geforce-rtx-3070-8-gb-1-click-oc-video-card-37nsl6md2kok,GeForce,8,RTX 3070,8,22292,998,220,37NSL6MD2KOK,[]
Palit GamingPro OC GeForce RTX 3070 LHR 8 GB Video Card (NE63070S19P2-1041A),https://cdna.pcpartpicker.com/static/forever/images/product/b335aedca1f24322bcf56493a921d310.256p.jpg,https://pcpartpicker.com/product/ZQgFf7/palit-geforce-rtx-3070-lhr-8-gb-gamingpro-oc-video-card-ne63070s19p2-1041a,GeForce,8,RTX 3070 LHR,8,22292,998,220,NE63070S19P2-1041A,[]
Palit GameRock GeForce RTX 3070 LHR 8 GB Video Card (NE63070019P2-1040G),https://m.media-amazon.com/images/I/41w6QKaQkgL.jpg,https://pcpartpicker.com/product/mMzFf7/palit-geforce-rtx-3070-lhr-8-gb-gamerock-video-card-ne63070019p2-1040g,GeForce,8,RTX 3070 LHR,8,22292,998,220,NE63070019P2-1040G,[]
PNY XLR8 Gaming UPRISING EPIC-X RGB GeForce RTX 3070 Ti 8 GB Video Card (VCG3070T8TFXMPB),https://cdna.pcpartpicker.com/static/forever/images/product/53dd3fc400c06e024f7ec4796af50ab6.256p.jpg,https://pcpartpicker.com/product/zbpzK8/pny-geforce-rtx-3070-ti-8-gb-xlr8-gaming-uprising-epic-x-rgb-video-card-vcg3070t8tfxmpb,GeForce,8,RTX 3070 Ti,8,23468,1049,290,VCG3070T8TFXMPB,[]
Inno3D Twin X2 OC GeForce RTX 3070 LHR 8 GB Video Card (N30702-08D6X-171032LH),https://cdna.pcpartpicker.com/static/forever/images/product/f619e1f2284e05bc9492a225a41cc497.256p.jpg,https://pcpartpicker.com/product/MF3gXL/inno3d-geforce-rtx-3070-lhr-8-gb-twin-x2-oc-video-card-n30702-08d6x-171032lh,GeForce,8,RTX 3070 LHR,8,22292,998,220,N30702-08D6X-171032LH,[]
GALAX EX Gamer GeForce RTX 3070 8 GB Video Card (37NSL6MD1SAA),https://static/forever/img/no-image.png,https://pcpartpicker.com/product/qzJmP6/galax-geforce-rtx-3070-8-gb-ex-1-click-oc-video-card-37nsl6md1saa,GeForce,8,RTX 3070,8,22292,998,220,37NSL6MD1SAA,[]
Palit JetStream OC GeForce RTX 3070 LHR 8 GB Video Card (NE63070T19P2-1040J),https://cdna.pcpartpicker.com/static/forever/images/product/cbdf6ba59b2f64dc557c1cbacf5f901d.256p.jpg,https://pcpartpicker.com/product/kQmFf7/palit-geforce-rtx-3070-lhr-8-gb-jetstream-oc-video-card-ne63070t19p2-1040j,GeForce,8,RTX 3070 LHR,8,22292,998,220,NE63070T19P2-1040J,"[{""retailer"": ""Amazon.de"", ""price"": ""1893.87"", ""url"": ""https://geizhals.de/redir/AgAAALh8vXuC_3qPcDUnJV0dXoMWKCIfZgRADMKx1kuAnElZLCYpPPjV_InmSFYnLFI7CeEpT6VkVkQroY6ZXpWD5MJj4nUl43uBNONVZg1ajsxG_Qgb7hxoviGgLUtDuh4hDUfjcttJaXo3eeEyvG8iG55Gc7zsJQvvaX1J0XEVUFQ6yWPHm2mAxzQWVOza4RhjEZZR50IQLau-M76Z0rnl9rtXUNJSOmIv0Z9t3YKxdJpMLqEKPV8pgY95YW7IThrYUw"", ""source"": ""geizhals""}]"
Inno3D iChill X4 GeForce RTX 3070 LHR 8 GB Video Card (GX-07H-IN),https://m.media-amazon.com/images/I/41sDxFU0WnL.jpg,https://pcpartpicker.com/product/WQmFf7/inno3d-geforce-rtx-3070-lhr-8-gb-ichill-x4-video-card-gx-07h-in,GeForce,8,RTX 3070 LHR,8,22292,998,220,GX-07H-IN,[]
GALAX SG (1-Click OC) GeForce RTX 3070 Ti 8 GB Video Card (37ISM6MD4BSG),https://m.media-amazon.com/images/I/31AHI1v2EzS.jpg,https://pcpartpicker.com/product/3qddnQ/galax-geforce-rtx-3070-ti-8-gb-sg-1-click-oc-video-card-37ism6md4bsg,GeForce,8,RTX 3070 Ti,8,23468,1049,290,37ISM6MD4BSG,[]
Inno3D Twin X2 GeForce RTX 3070 LHR 8 GB Video Card (N30702-08D6-171032LH),https://cdna.pcpartpicker.com/static/forever/images/product/2c15ce8cbae53f39b01a4998267742d1.256p.jpg,https://pcpartpicker.com/product/DwpzK8/inno3d-geforce-rtx-3070-lhr-8-gb-twin-x2-video-card-n30702-08d6-171032lh,GeForce,8,RTX 3070 LHR,8,22292,998,220,N30702-08D6-171032LH,[]
KFA2 SG GeForce RTX 3070 8 GB Video Card (37NSL6MD1GNK),https://cdna.pcpartpicker.com/static/forever/images/product/ce2ef9117d14b6aabc6c15bf7dd3402a.256p.jpg,https://pcpartpicker.com/product/6WQfrH/kfa2-geforce-rtx-3070-8-gb-sg-1-click-oc-video-card-37nsl6md1gnk,GeForce,8,RTX 3070,8,22292,998,220,37NSL6MD1GNK,[]
Inno3D Twin X2 OC GeForce RTX 3070 8 GB Video Card (N30702-08D6X-1710VA32L),https://m.media-amazon.com/images/I/41N8FNKkuCS.jpg,https://pcpartpicker.com/product/w3BG3C/inno3d-geforce-rtx-3070-8-gb-twin-x2-oc-video-card-n30702-08d6x-1710va32l,GeForce,8,RTX 3070,8,22292,998,220,N30702-08D6X-1710VA32L,[]
GALAX EX Gamer White GeForce RTX 3070 8 GB Video Card (37NSL6MD2HDD),https://static/forever/img/no-image.png,https://pcpartpicker.com/product/g7tKHx/galax-geforce-rtx-3070-8-gb-ex-white-1-click-oc-video-card-37nsl6md2hdd,GeForce,8,RTX 3070,8,22292,998,220,37NSL6MD2HDD,[]
KFA2 (1-Click OC) GeForce RTX 3070 Ti 8 GB Video Card (37ISM6MD4COK),https://m.media-amazon.com/images/I/31tHO-CKI-L.jpg,https://pcpartpicker.com/product/Hw3gXL/kfa2-geforce-rtx-3070-ti-8-gb-1-click-oc-video-card-37ism6md4cok,GeForce,8,RTX 3070 Ti,8,23468,1049,290,37ISM6MD4COK,"[{""retailer"": ""Bora Computer"", ""price"": ""539"", ""url"": ""https://geizhals.de/redir/AgAAABAwcDPnPqMawclAPwrl4bS0pchP-TuLAXL1SVReaACqQ_26HvqY-TqFDtbDByO0fx7POlfcX4Mo3_HB4uidgu56JA-aOz-tPApVQ4BTzaiSFHvYYsgFy5yflGHsIEZ6xzbF0KyEWm-056wUC7yqz8CaXCTX9VqdodtPjZEz7rOn7yXp6ke3xG8ziv-7PAUsKQ"", ""source"": ""geizhals""}, {""retailer"": ""Amazon"", ""price"": ""904"", ""url"": ""https://geizhals.de/redir/AgAAALKVDSiVLn0Spbo2j2jdnrnebIWM664OEHR5PxuK5Nlr98StiD8r8ty3GuxjLZ1mCGqx5LURNZ-AzcQIblBlyLub32Z3u9dj8QntLGnOWBBfah0l3bNfGNiajDdx4KQ3qqt57upvQWzFXj_6UcxTll3tKHn0UI0bN8baQIQt8pnv_BhNmGqWlqC0m9DFZu50g4SgMVrYTTwgVT_u_JoUJZAGnI_cdx1DWKu_0DkenYTaoDPEpJIPE1q_v2FMaq2kPQ"", ""source"": ""geizhals""}]"
GALAX EX White (1-Click OC) GeForce RTX 3070 Ti 8 GB Video Card (37ISM6MD4EWW),https://static/forever/img/no-image.png,https://pcpartpicker.com/product/RZQcCJ/galax-geforce-rtx-3070-ti-8-gb-ex-white-1-click-oc-video-card-37ism6md4eww,GeForce,8,RTX 3070 Ti,8,23468,1049,290,37ISM6MD4EWW,[]
KFA2 EX GeForce RTX 3070 8 GB Video Card (37NSL6MD1TBK),https://cdna.pcpartpicker.com/static/forever/images/product/619e33732028ade56ce38543e968e4fb.256p.jpg,https://pcpartpicker.com/product/VvBhP6/kfa2-geforce-rtx-3070-8-gb-ex-1-click-oc-video-card-37nsl6md1tbk,GeForce,8,RTX 3070,8,22292,998,220,37NSL6MD1TBK,[]
Inno3D iChill X3 GeForce RTX 3070 Ti 8 GB Video Card (C307T3-086XX-1820VA38),https://static/forever/img/no-image.png,https://pcpartpicker.com/product/ZsKKHx/inno3d-geforce-rtx-3070-ti-8-gb-ichill-x3-video-card-c307t3-086xx-1820va38,GeForce,8,RTX 3070 Ti,8,23468,1049,290,C307T3-086XX-1820VA38,[]
MSI GAMING TRIO PLUS GeForce RTX 3070 LHR 8 GB Video Card (GeForce RTX 3070 GAMING TRIO PLUS 8G LHR),https://m.media-amazon.com/images/I/41DZs1et6OL.jpg,https://pcpartpicker.com/product/wYhFf7/msi-geforce-rtx-3070-lhr-8-gb-gaming-trio-plus-video-card-geforce-rtx-3070-gaming-trio-plus-8g-lhr,GeForce,8,RTX 3070 LHR,8,22292,998,220,GeForce RTX 3070 GAMING TRIO PLUS 8G LHR,[]
GALAX EX White (1-Click OC) GeForce RTX 3070 LHR 8 GB Video Card (37NSL6MD2WEW),https://static/forever/img/no-image.png,https://pcpartpicker.com/product/XfGbt6/galax-geforce-rtx-3070-lhr-8-gb-ex-white-1-click-oc-video-card-37nsl6md2wew,GeForce,8,RTX 3070 LHR,8,22292,998,220,37NSL6MD2WEW,[]
GALAX (1-click OC) GeForce RTX 3070 LHR 8 GB Video Card (37NSL6MD2KCH),https://cdna.pcpartpicker.com/static/forever/images/product/22f17ce697e64737f56797b092e06e11.256p.jpg,https://pcpartpicker.com/product/tCKKHx/galax-geforce-rtx-3070-lhr-8-gb-1-click-oc-video-card-37nsl6md2kch,GeForce,8,RTX 3070 LHR,8,22292,998,220,37NSL6MD2KCH,[]
Inno3D Twin X2 GeForce RTX 3070 8 GB Video Card (N30702-08D6-1710VA32L),https://static/forever/img/no-image.png,https://pcpartpicker.com/product/CwpzK8/inno3d-geforce-rtx-3070-8-gb-twin-x2-video-card-n30702-08d6-1710va32l,GeForce,8,RTX 3070,8,22292,998,220,N30702-08D6-1710VA32L,[]
GALAX EX (1-Click OC) GeForce RTX 3070 8 GB Video Card (37NSL6MD2V7V),https://static/forever/img/no-image.png,https://pcpartpicker.com/product/h9BG3C/galax-geforce-rtx-3070-8-gb-ex-1-click-oc-video-card-37nsl6md2v7v,GeForce,8,RTX 3070,8,22292,998,220,37NSL6MD2V7V,[]
GALAX EX (1-Click OC) GeForce RTX 3070 LHR 8 GB Video Card (37NSL6MD2VXI),https://static/forever/img/no-image.png,https://pcpartpicker.com/product/H3BG3C/galax-geforce-rtx-3070-lhr-8-gb-ex-1-click-oc-video-card-37nsl6md2vxi,GeForce,8,RTX 3070 LHR,8,22292,998,220,37NSL6MD2VXI,[]
KFA2 EX (1-Click OC) GeForce RTX 3070 8 GB Video Card (37NSL6MD2V7K),https://m.media-amazon.com/images/I/41Ol5OFx33L.jpg,https://pcpartpicker.com/product/rcFbt6/kfa2-geforce-rtx-3070-8-gb-ex-1-click-oc-video-card-37nsl6md2v7k,GeForce,8,RTX 3070,8,22292,998,220,37NSL6MD2V7K,[]
KFA2 EX Gamer GeForce RTX 3070 8 GB Video Card (37NSL6MD1SAK),https://static/forever/img/no-image.png,https://pcpartpicker.com/product/9DPgXL/kfa2-geforce-rtx-3070-8-gb-ex-gamer-1-click-oc-video-card-37nsl6md1sak,GeForce,8,RTX 3070,8,22292,998,220,37NSL6MD1SAK,[]
KFA2 EX (1-Click OC) GeForce RTX 3070 Ti 8 GB Video Card (37ISM6MD4DEK),https://m.media-amazon.com/images/I/31HEHFAXHBL.jpg,https://pcpartpicker.com/product/ptC48d/kfa2-geforce-rtx-3070-ti-8-gb-ex-1-click-oc-video-card-37ism6md4dek,GeForce,8,RTX 3070 Ti,8,23468,1049,290,37ISM6MD4DEK,[]
KFA2 SG (1-Click OC) GeForce RTX 3070 Ti 8 GB Video Card (37ISM6MD4BSK),https://cdna.pcpartpicker.com/static/forever/images/product/e863514ff89f177775f2ee6943a1e63f.256p.jpg,https://pcpartpicker.com/product/g2kWGX/kfa2-geforce-rtx-3070-ti-8-gb-sg-1-click-oc-video-card-37ism6md4bsk,GeForce,8,RTX 3070 Ti,8,23468,1049,290,37ISM6MD4BSK,[]
KFA2 SG (1-Click OC) GeForce RTX 3070 LHR 8 GB Video Card (37NSL6MD1GSK),https://static/forever/img/no-image.png,https://pcpartpicker.com/product/7CKKHx/kfa2-geforce-rtx-3070-lhr-8-gb-sg-1-click-oc-video-card-37nsl6md1gsk,GeForce,8,RTX 3070 LHR,8,22292,998,220,37NSL6MD1GSK,[]
GALAX EX White GeForce RTX 3070 8 GB Video Card (37NSL6MD1UCC),https://static/forever/img/no-image.png,https://pcpartpicker.com/product/K94BD3/galax-geforce-rtx-3070-8-gb-ex-white-1-click-oc-video-card-37nsl6md1ucc,GeForce,8,RTX 3070,8,22292,998,220,37NSL6MD1UCC,[]
KFA2 EX GeForce RTX 3070 8 GB Video Card (37NSL6MD1UCK),https://static/forever/img/no-image.png,https://pcpartpicker.com/product/7N848d/kfa2-geforce-rtx-3070-8-gb-ex-1-click-oc-video-card-37nsl6md1uck,GeForce,8,RTX 3070,8,22292,998,220,37NSL6MD1UCK,[]
GALAX EX (1-Click OC) GeForce RTX 3070 Ti 8 GB Video Card (37ISM6MD4DEX),https://static/forever/img/no-image.png,https://pcpartpicker.com/product/9fpzK8/galax-geforce-rtx-3070-ti-8-gb-ex-1-click-oc-video-card-37ism6md4dex,GeForce,8,RTX 3070 Ti,8,23468,1049,290,37ISM6MD4DEX,[]
GALAX SG (1-Click OC) GeForce RTX 3070 LHR 8 GB Video Card (37NSL6MD1GSH),https://static/forever/img/no-image.png,https://pcpartpicker.com/product/PfGbt6/galax-geforce-rtx-3070-lhr-8-gb-sg-1-click-oc-video-card-37nsl6md1gsh,GeForce,8,RTX 3070 LHR,8,22292,998,220,37NSL6MD1GSH,[]
GALAX EX Gamer White (1-Click OC) GeForce RTX 3070 LHR 8 GB Video Card (37NSL6MD2HBW),https://static/forever/img/no-image.png,https://pcpartpicker.com/product/JwpzK8/galax-geforce-rtx-3070-lhr-8-gb-ex-gamer-white-1-click-oc-video-card-37nsl6md2hbw,GeForce,8,RTX 3070 LHR,8,22292,998,220,37NSL6MD2HBW,[]
GALAX EX Gamer (1-Click OC) GeForce RTX 3070 LHR 8 GB Video Card (37NSL6MD1SUG),https://static/forever/img/no-image.png,https://pcpartpicker.com/product/vRRYcf/galax-geforce-rtx-3070-lhr-8-gb-ex-gamer-1-click-oc-video-card-37nsl6md1sug,GeForce,8,RTX 3070 LHR,8,22292,998,220,37NSL6MD1SUG,[]
KFA2 EX White (1-Click OC) GeForce RTX 3070 LHR 8 GB Video Card (37NSL6MD2HBK),https://static/forever/img/no-image.png,https://pcpartpicker.com/product/98mmP6/kfa2-geforce-rtx-3070-lhr-8-gb-ex-white-1-click-oc-video-card-37nsl6md2hbk,GeForce,8,RTX 3070 LHR,8,22292,998,220,37NSL6MD2HBK,[]
KFA2 EX Gamer (1-Click OC) GeForce RTX 3070 LHR 8 GB Video Card (37NSL6MD1SUK),https://static/forever/img/no-image.png,https://pcpartpicker.com/product/VB92FT/kfa2-geforce-rtx-3070-lhr-8-gb-ex-gamer-1-click-oc-video-card-37nsl6md1suk,GeForce,8,RTX 3070 LHR,8,22292,998,220,37NSL6MD1SUK,[]
KFA2 EX (1-Click OC) GeForce RTX 3070 LHR 8 GB Video Card (37NSL6MD2VXK),https://static/forever/img/no-image.png,https://pcpartpicker.com/product/mxNxFT/kfa2-geforce-rtx-3070-lhr-8-gb-ex-1-click-oc-video-card-37nsl6md2vxk,GeForce,8,RTX 3070 LHR,8,22292,998,220,37NSL6MD2VXK,"[{""retailer"": ""Bora Computer"", ""price"": ""615"", ""url"": ""https://geizhals.de/redir/AgAAAL6muGGvCk2_sATkEU2dLn_rMlgawke8SUtctB8jS5IJExwXHo9_3TAvt6yrPteBjhMgDoURzTJ4t0y-cpkwgpzljJaIMZnHcFlihx05xxebBAh3FKkONPd5M-RBRkamKgrnETvxp3wbj-t46BNg5kwFwU3sujbJl36GX68gtkivJLBE3yBWgWznQhxSOluLJg"", ""source"": ""geizhals""}, {""retailer"": ""Amazon"", ""price"": ""699.99"", ""url"": ""https://geizhals.de/redir/AgAAALKVDSiVLn0Spbo2j2jdnrm8dO7ypERjfBiOI6N1_iO998StiD8r8ty3GuxjLZ1mCGqx5LURNZ-AzcQIblBlyLu3dfDjsGLHOB7330lCQw6d9i-xO486FIvxsR6ICmdrJwUqHMJQNtzH9wgDvZ6cnCDfVHgaSEUfyFm6zdJPlTxKZPd8fbK05VLOGp468Ot00zc9ql3MaRt7I_V32EQXFsH1ljLe-9Txm--D6lEMRJRAmZgdM8-P_AR9o-sAL0yPSw"", ""source"": ""geizhals""}, {""retailer"": ""Amazon.de"", ""price"": ""786.95"", ""url"": ""https://geizhals.de/redir/AgAAALh8vXuC_3qPcDUnJV0dXoMV1HchNISSMdgEIiZGOJJ2LCYpPPjV_InmSFYnLFI7CeEpT6VkVkQroY6ZXpWD5MJj4nUl43uBNONVZg1ajsxG_Qgb7hxoviGgLUtDuh4hDYEzezpU9UC1dvPIZXjW0aicHwZlf-VPa7qykA2kxiUjyWPHm2mAxzQWVOza4RhjEYC3__KF6xuHVMVqACC4WQoCQH6UsVp-Evc18or1AgYTLqEKPV8pgY95YW7IThrYUw"", ""source"": ""geizhals""}, {""retailer"": ""Amazon"", ""price"": ""899"", ""url"": ""https://geizhals.de/redir/AgAAAA6yy-SBKo5reUpayJ3gN30V1HchNISSMdgEIiZGOJJ2LCYpPPjV_InmSFYnLFI7CeEpT6VkVkQroY6ZXpWD5MJpeQLAtam3lmmI7RBSIJaknbrYb44cTyDMKbIS-IawkYEzezpU9UC1dvPIZXjW0aicHwZlf-VPa7qykA2kxiUjRkSxBEishQ7tAFH5xRk3R1nxxMAikaspw2LOMcwnsUO-ZtpvQ8FJrDOt0qa29EapNJwpf8UbcDItx1pe0SooXA"", ""source"": ""geizhals""}]"
KFA2 (1-Click OC) GeForce RTX 3070 LHR 8 GB Video Card (37NSL6MD2KCK),https://m.media-amazon.com/images/I/41CRXIZSyTL.jpg,https://pcpartpicker.com/product/x9BG3C/kfa2-geforce-rtx-3070-lhr-8-gb-1-click-oc-video-card-37nsl6md2kck,GeForce,8,RTX 3070 LHR,8,22292,998,220,37NSL6MD2KCK,"[{""retailer"": ""Amazon"", ""price"": ""599"", ""url"": ""https://geizhals.de/redir/AgAAAA6yy-SBKo5reUpayJ3gN31f-hisiOmd7AUtJHapMSpHLCYpPPjV_InmSFYnLFI7CeEpT6VkVkQroY6ZXpWD5MJpeQLAtam3lmmI7RBSIJaknbrYb44cTyDMKbIS-IawkbZUDQYNiYZwmNwLYLPyBK1F4sqEBb41Afxz-TGfBymfRkSxBEishQ7tAFH5xRk3R25F7L2dqlPC1kLsAUfDDFbXDEni_renv-JmV4Q1PATjKeb2YPsvqa7mn2THHaIKsQ"", ""source"": ""geizhals""}]"
KFA2 EX White (1-Click OC) GeForce RTX 3070 LHR 8 GB Video Card (37NSL6MD2WEK),https://static/forever/img/no-image.png,https://pcpartpicker.com/product/kwpzK8/kfa2-geforce-rtx-3070-lhr-8-gb-ex-white-1-click-oc-video-card-37nsl6md2wek,GeForce,8,RTX 3070 LHR,8,22292,998,220,37NSL6MD2WEK,[]
GALAX EX GeForce RTX 3070 8 GB Video Card (37NSL6MD1TBB),https://static/forever/img/no-image.png,https://pcpartpicker.com/product/QWgQzy/galax-geforce-rtx-3070-8-gb-ex-1-click-oc-video-card-37nsl6md1tbb,GeForce,8,RTX 3070,8,22292,998,220,37NSL6MD1TBB,[]
KFA2 EX Gamer GeForce RTX 3070 8 GB Video Card (37NSL6MD2HDK),https://static/forever/img/no-image.png,https://pcpartpicker.com/product/RmXYcf/kfa2-geforce-rtx-3070-8-gb-ex-gamer-1-click-oc-video-card-37nsl6md2hdk,GeForce,8,RTX 3070,8,22292,998,220,37NSL6MD2HDK,[]
Inno3D iChill X3 GeForce RTX 3070 8 GB Video Card (GX-07G-IN),https://static/forever/img/no-image.png,https://pcpartpicker.com/product/bPwkcf/inno3d-geforce-rtx-3070-8-gb-ichill-x3-video-card-gx-07g-in,GeForce,8,RTX 3070,8,22292,998,220,GX-07G-IN,[]
KFA2 EXG (1-Click OC) GeForce RTX 3070 Ti 8 GB Video Card (37ISM6MD1SXK),https://static/forever/img/no-image.png,https://pcpartpicker.com/product/tjGbt6/kfa2-geforce-rtx-3070-ti-8-gb-exg-1-click-oc-video-card-37ism6md1sxk,GeForce,8,RTX 3070 Ti,8,23468,1049,290,37ISM6MD1SXK,[]
GALAX EXG (1-Click OC) GeForce RTX 3070 Ti 8 GB Video Card (37ISM6MD1SXG),https://static/forever/img/no-image.png,https://pcpartpicker.com/product/Vh92FT/galax-geforce-rtx-3070-ti-8-gb-exg-1-click-oc-video-card-37ism6md1sxg,GeForce,8,RTX 3070 Ti,8,23468,1049,290,37ISM6MD1SXG,[]
Zotac GAMING Twin Edge GeForce RTX 4060 Ti 16 GB Video Card (ZT-D40620E-10M),https://static/forever/img/no-image.png,https://pcpartpicker.com/product/hn6NnQ/zotac-gaming-twin-edge-geforce-rtx-4060-ti-16-gb-video-card-zt-d40620e-10m,GeForce,16,RTX 4060 Ti,16,22749,1063,165,ZT-D40620E-10M,"[{""retailer"": ""reichelt.de"", ""price"": ""593.9"", ""url"": ""https://geizhals.de/redir/AgAAANCjG5_fmvbDyczU-ZDs6M1kMVyH0v_68XQ52uuJNNbDat3Oyn_LyYjkO_5c5uDrC7ZdUlU-6sr06I4oh7OPSDI_Imb-ReXVTQlZoerFW6mG0hEKwAvtb1WHUlg242kbFmBgSZIEttCuBZVzKhkEwyez8dsYEx2voO3PpW-4qzMhW000KfKBv7GGR3xZa3ytty1XwosKD9Kl-WaRwSouGwVghnI3bgc2okdKKb3yoC43L_WGndo6g_KWMhkPmbRJ4w"", ""source"": ""geizhals""}]"
Asus ProArt OC GeForce RTX 4060 Ti 16 GB Video Card (PROART-RTX4060TI-O16G),https://cdna.pcpartpicker.com/static/forever/images/product/4ef11ab7f5c909bdf751b59b6a9d123f.256p.jpg,https://pcpartpicker.com/product/Mfhv6h/asus-proart-oc-geforce-rtx-4060-ti-16-gb-video-card-proart-rtx4060ti-o16g,GeForce,16,RTX 4060 Ti,16,22749,1063,165,PROART-RTX4060TI-O16G,[]
Asus ProArt Advanced GeForce RTX 4060 Ti 16 GB Video Card (PROART-RTX4060TI-A16G),https://cdna.pcpartpicker.com/static/forever/images/product/0bfed873be9b68ca2dd25e3e8e76a62f.256p.jpg,https://pcpartpicker.com/product/GBTZxr/asus-proart-advanced-geforce-rtx-4060-ti-16-gb-video-card-proart-rtx4060ti-a16g,GeForce,16,RTX 4060 Ti,16,22749,1063,165,PROART-RTX4060TI-A16G,[]
Asus ProArt GeForce RTX 4060 Ti 16 GB Video Card (PROART-RTX4060TI-16G),https://static/forever/img/no-image.png,https://pcpartpicker.com/product/LCDQzy/asus-proart-geforce-rtx-4060-ti-16-gb-video-card-proart-rtx4060ti-16g,GeForce,16,RTX 4060 Ti,16,22749,1063,165,PROART-RTX4060TI-16G,[]
Gigabyte WINDFORCE OC GeForce RTX 4070 12 GB Video Card (GV-N4070WF3OC-12GD),https://cdna.pcpartpicker.com/static/forever/images/product/772cce097c55469671a0d75ea4aca83a.256p.jpg,https://pcpartpicker.com/product/FnLdnQ/gigabyte-windforce-oc-geforce-rtx-4070-12-gb-video-card-gv-n4070wf3oc-12gd,GeForce,12,RTX 4070,12,26969,1159,200,GV-N4070WF3OC-12GD,"[{""retailer"": ""galaxus"", ""price"": ""759"", ""url"": ""https://geizhals.de/redir/AgAAAOky5YVhzy2vQxjVZRYoKR9JaKHui4kljD5nAfhsT4X2ehuP2Z7qqz_g6gtOMB6qFU5_g-DI75eWa1gaUwTiKMV8ssDibTm2w_RFy1HDkW_z2va8JR_7fT6x-KXMFwqg7yzq6xeTTybumSrHo_cP54Ghr44CTmsoTnDsntwJm2HfSy_jA4l9R0nKk9Sjw6f5iWqBWOrE7QQHjD8bCH7xehtu6SKnxoXb_X5MCghBq4j7BPr3v0TwltZTyNSPxe-gJ9XUzmj4B6ubX-qNK7BqacNoNfB1J4Iz8OBzKbQhkFHwvgsX3b9f_s4d-GdrlkvBzHZvI8rYsRDdHTHe4OBq4mE"", ""source"": ""geizhals""}]"
Asus TUF GAMING GeForce RTX 4070 Ti 12 GB Video Card (TUF-RTX4070TI-12G-GAMING),https://m.media-amazon.com/images/I/418VXjd2QCL.jpg,https://pcpartpicker.com/product/kVqPxr/asus-tuf-gaming-geforce-rtx-4070-ti-12-gb-video-card-tuf-rtx4070ti-12g-gaming,GeForce,12,RTX 4070 Ti,12,31747,1195,285,TUF-RTX4070TI-12G-GAMING,[]
