name,product_code,brand,image,url,socket,size,ram_slots,ram_type,offers
Asus PRIME Z790-A WIFI ATX LGA1700 Motherboard (PRIME Z790-A WIFI),PRIME Z790-A WIFI,Asus,https://cdna.pcpartpicker.com/static/forever/images/product/337ab1b8659caaac6b9b11ebd5d986ec.256p.jpg,https://pcpartpicker.com/product/fGrRsY/asus-prime-z790-a-wifi-atx-lga1700-motherboard-prime-z790-a-wifi,LGA 1700,ATX,"4x DDR5 DIMM, Dual Channel, UDIMM (Non-ECC), max. 192GB (UDIMM)",DDR5,"[{""retailer"": ""computeruniverse.net"", ""price"": ""235"", ""url"": ""https://www.gputracker.eu/si-click/8/3640038/asus-prime-z790-p-wifi-atx-gaming-mainboard-sockel""}, {""retailer"": ""ldlc.com"", ""price"": ""240"", ""url"": ""https://www.gputracker.eu/si-click/8/1812633/asus-prime-z790-p-wifi""}, {""retailer"": ""pskmegastore.com"", ""price"": ""245"", ""url"": ""https://www.gputracker.eu/si-click/8/2858139/asus-prime-z790-p-wifi-intel-z790-lga-1700-atx""}, {""retailer"": ""pskmegastore.com"", ""price"": ""257"", ""url"": ""https://www.gputracker.eu/si-click/8/2858210/asus-prime-z790-a-wifi-intel-z790-lga-1700-atx""}, {""retailer"": ""computeruniverse.net"", ""price"": ""267"", ""url"": ""https://www.gputracker.eu/si-click/8/3640089/asus-prime-z790-a-wifi-atx-gaming-mainboard-sockel""}, {""retailer"": ""ldlc.com"", ""price"": ""300"", ""url"": ""https://www.gputracker.eu/si-click/8/1812897/asus-prime-z790-a-wifi""}]"
Gigabyte B760 AORUS ELITE AX ATX LGA1700 Motherboard (B760 AORUS ELITE AX),B760 AORUS ELITE AX,Gigabyte,https://cdna.pcpartpicker.com/static/forever/images/product/97fc0f9486f06fc911edb51a0eceb299.256p.jpg,https://pcpartpicker.com/product/2vwypg/gigabyte-b760-aorus-elite-ax-atx-lga1700-motherboard-b760-aorus-elite-ax,LGA 1700,ATX,"4x DDR5 DIMM, Dual Channel, UDIMM (Non-ECC), max. 192GB (UDIMM)",DDR5,"[{""retailer"": ""computeruniverse.net"", ""price"": ""162"", ""url"": ""https://www.gputracker.eu/si-click/8/3639933/gigabyte-b760m-aorus-elite-ax-matx-mainboard-socke""}, {""retailer"": ""reichelt.de"", ""price"": ""167"", ""url"": ""https://www.gputracker.eu/si-click/8/2702926/ga-b760m-51309-gigabyte-b760m-aorus-elite-ax-1700""}, {""retailer"": ""pskmegastore.com"", ""price"": ""168"", ""url"": ""https://www.gputracker.eu/si-click/8/2858074/gigabyte-b760m-aorus-elite-ax-carte-mere-intel-b76""}, {""retailer"": ""reichelt.de"", ""price"": ""185"", ""url"": ""https://www.gputracker.eu/si-click/8/2702935/ga-b760-51750-gigabyte-b760-aorus-elite-ax-1700""}, {""retailer"": ""reichelt.de"", ""price"": ""188"", ""url"": ""https://www.gputracker.eu/si-click/8/2702930/ga-b760-51224-gigabyte-b760-aorus-elite-ax-ddr4-17""}, {""retailer"": ""ldlc.com"", ""price"": ""200"", ""url"": ""https://www.gputracker.eu/si-click/8/2249013/gigabyte-b760m-aorus-elite-ax""}]"
Asus ROG STRIX Z690-E GAMING WIFI ATX LGA1700 Motherboard (ROG STRIX Z690-E GAMING WIFI),ROG STRIX Z690-E GAMING WIFI,Asus,https://m.media-amazon.com/images/I/415gDmtLY0L.jpg,https://pcpartpicker.com/product/MNWzK8/asus-rog-strix-z690-e-gaming-wifi-atx-lga1700-motherboard-rog-strix-z690-e-gaming-wifi,LGA 1700,ATX,"4x DDR5 DIMM, Dual Channel, UDIMM (Non-ECC), max. 128GB (UDIMM)",DDR5,"[{""retailer"": ""computeruniverse.net"", ""price"": ""247"", ""url"": ""https://www.gputracker.eu/si-click/8/3640075/asus-rog-strix-z690-e-gaming-wifi-atx-mainboard-so""}, {""retailer"": ""pskmegastore.com"", ""price"": ""457"", ""url"": ""https://www.gputracker.eu/si-click/8/2858221/asus-rog-strix-z690-a-gaming-wifi-d4-intel-z690-lg""}, {""retailer"": ""pskmegastore.com"", ""price"": ""466"", ""url"": ""https://www.gputracker.eu/si-click/8/2858236/asus-rog-strix-z690-i-gaming-wifi-intel-z690-lga-1""}, {""retailer"": ""pskmegastore.com"", ""price"": ""484"", ""url"": ""https://www.gputracker.eu/si-click/8/2858252/asus-rog-strix-z690-e-gaming-wifi-intel-z690-lga-1""}, {""retailer"": ""pskmegastore.com"", ""price"": ""520"", ""url"": ""https://www.gputracker.eu/si-click/8/2858242/asus-rog-strix-z690-f-gaming-wifi-intel-z690-lga-1""}]"
ASRock Z790 PG LIGHTNING ATX LGA1700 Motherboard (Z790 PG LIGHTNING),Z790 PG LIGHTNING,ASRock,https://cdna.pcpartpicker.com/static/forever/images/product/9a3aa21f9bee4d159ab134cee40b7e2a.256p.jpg,https://pcpartpicker.com/product/MDGbt6/asrock-z790-pg-lightning-atx-lga1700-motherboard-z790-pg-lightning,LGA 1700,ATX,"4x DDR5 DIMM, Dual Channel, UDIMM (Non-ECC), max. 192GB (UDIMM)",DDR5,"[{""retailer"": ""pskmegastore.com"", ""price"": ""177"", ""url"": ""https://www.gputracker.eu/si-click/8/2858051/asrock-z790m-pg-lightningd4-intel-z790-lga-1700-mi""}, {""retailer"": ""pskmegastore.com"", ""price"": ""197"", ""url"": ""https://www.gputracker.eu/si-click/8/2858078/asrock-z790-pg-lightningd4-intel-lga-1700-atx""}, {""retailer"": ""ldlc.com"", ""price"": ""200"", ""url"": ""https://www.gputracker.eu/si-click/8/1848068/asrock-z790m-pg-lightningd4""}, {""retailer"": ""reichelt.de"", ""price"": ""277"", ""url"": ""https://www.gputracker.eu/si-click/8/3547737/asr-90mxbnm0-asrock-z790i-pg-lightning-wifi-1700""}]"
MSI MAG B760 TOMAHAWK WIFI ATX LGA1700 Motherboard (MAG B760 TOMAHAWK WIFI),MAG B760 TOMAHAWK WIFI,MSI,https://cdna.pcpartpicker.com/static/forever/images/product/a4708cb253c33dacabd68b704a383137.256p.jpg,https://pcpartpicker.com/product/CxLFf7/msi-mag-b760-tomahawk-wifi-atx-lga1700-motherboard-mag-b760-tomahawk-wifi,LGA 1700,ATX,"4x DDR5 DIMM, Dual Channel, UDIMM (Non-ECC), max. 256GB (UDIMM)",DDR5,"[{""retailer"": ""pskmegastore.com"", ""price"": ""182"", ""url"": ""https://www.gputracker.eu/si-click/8/2858128/msi-mag-b760-tomahawk-wifi-carte-mere-lga-1700-atx""}, {""retailer"": ""computeruniverse.net"", ""price"": ""184"", ""url"": ""https://www.gputracker.eu/si-click/8/3639968/msi-mag-b760-tomahawk-wifi-atx-mainboard-sockel-17""}, {""retailer"": ""reichelt.de"", ""price"": ""193"", ""url"": ""https://www.gputracker.eu/si-click/8/2438049/msi-7d96-003r-msi-mag-b760-tomahawk-wifi-1700""}, {""retailer"": ""ldlc.com"", ""price"": ""230"", ""url"": ""https://www.gputracker.eu/si-click/8/2309301/msi-mag-b760-tomahawk-wifi""}]"
MSI PRO Z790-A WIFI ATX LGA1700 Motherboard (PRO Z790-A WIFI),PRO Z790-A WIFI,MSI,https://cdna.pcpartpicker.com/static/forever/images/product/2dd4a0897c195dd384fab2d72c763588.256p.jpg,https://pcpartpicker.com/product/8m6p99/msi-pro-z790-a-wifi-atx-lga1700-motherboard-pro-z790-a-wifi,LGA 1700,ATX,"4x DDR5 DIMM, Dual Channel, UDIMM (Non-ECC), max. 256GB (UDIMM)",DDR5,"[{""retailer"": ""pskmegastore.com"", ""price"": ""196"", ""url"": ""https://www.gputracker.eu/si-click/8/2858111/msi-pro-z790-p-wifi-carte-mere-intel-z790-lga-1700""}, {""retailer"": ""computeruniverse.net"", ""price"": ""202"", ""url"": ""https://www.gputracker.eu/si-click/8/3640011/msi-pro-z790-p-wifi-atx-mainboard-sockel-1700-wifi""}, {""retailer"": ""computeruniverse.net"", ""price"": ""256"", ""url"": ""https://www.gputracker.eu/si-click/8/3640081/msi-pro-z790-a-max-wifi-atx-mainboard-sockel-1700-""}, {""retailer"": ""pskmegastore.com"", ""price"": ""261"", ""url"": ""https://www.gputracker.eu/si-click/8/2858204/msi-pro-z790-a-max-wifi-carte-mere-intel-z790-lga-""}, {""retailer"": ""reichelt.de"", ""price"": ""266"", ""url"": ""https://www.gputracker.eu/si-click/8/2705340/msi-7e07-014r-msi-pro-z790-a-max-wifi-1700""}, {""retailer"": ""computeruniverse.net"", ""price"": ""270"", ""url"": ""https://www.gputracker.eu/si-click/8/3640087/msi-z790-project-zero-atx-mainboard-sockel-1700-m-""}, {""retailer"": ""ldlc.com"", ""price"": ""300"", ""url"": ""https://www.gputracker.eu/si-click/8/2701723/msi-pro-z790-a-max-wifi""}, {""retailer"": ""pskmegastore.com"", ""price"": ""366"", ""url"": ""https://www.gputracker.eu/si-click/8/2858212/msi-pro-z790-a-wifi-ddr4-carte-mere-intel-z790-lga""}]"
MSI MAG Z790 TOMAHAWK WIFI DDR4 ATX LGA1700 Motherboard (MAG Z790 TOMAHAWK WIFI DDR4),MAG Z790 TOMAHAWK WIFI DDR4,MSI,https://cdna.pcpartpicker.com/static/forever/images/product/c597a817d68d2a0f048cc47d819817c9.256p.jpg,https://pcpartpicker.com/product/7dKKHx/msi-mag-z790-tomahawk-wifi-ddr4-atx-lga1700-motherboard-mag-z790-tomahawk-wifi-ddr4,LGA 1700,ATX,"4x DDR5 DIMM, Dual Channel, UDIMM (Non-ECC), max. 256GB (UDIMM)",DDR5,"[{""retailer"": ""computeruniverse.net"", ""price"": ""239"", ""url"": ""https://www.gputracker.eu/si-click/8/3640067/msi-mag-z790-tomahawk-wifi-atx-mainboard-sockel-17""}, {""retailer"": ""pskmegastore.com"", ""price"": ""245"", ""url"": ""https://www.gputracker.eu/si-click/8/2858153/msi-mag-z790-tomahawk-wifi-carte-mere-intel-lga-17""}, {""retailer"": ""reichelt.de"", ""price"": ""250"", ""url"": ""https://www.gputracker.eu/si-click/8/2006111/msi-7d91-009r-msi-mag-z790-tomahawk-wifi-1700""}, {""retailer"": ""reichelt.de"", ""price"": ""295"", ""url"": ""https://www.gputracker.eu/si-click/8/2705341/msi-7e25-002r-msi-mag-z790-tomahawk-max-wifi-1700""}, {""retailer"": ""ldlc.com"", ""price"": ""336"", ""url"": ""https://www.gputracker.eu/si-click/8/2701725/msi-mag-z790-tomahawk-max-wifi""}, {""retailer"": ""pskmegastore.com"", ""price"": ""421"", ""url"": ""https://www.gputracker.eu/si-click/8/2858152/msi-mag-z790-tomahawk-wifi-ddr4-carte-mere-intel-l""}]"
MSI MAG B760 TOMAHAWK WIFI DDR4 ATX LGA1700 Motherboard (MAG B760 TOMAHAWK WIFI DDR4),MAG B760 TOMAHAWK WIFI DDR4,MSI,https://cdna.pcpartpicker.com/static/forever/images/product/782040348dfc95208f398830d485c09f.256p.jpg,https://pcpartpicker.com/product/cX92FT/msi-mag-b760-tomahawk-wifi-ddr4-atx-lga1700-motherboard-mag-b760-tomahawk-wifi-ddr4,LGA 1700,ATX,"4x DDR5 DIMM, Dual Channel, UDIMM (Non-ECC), max. 256GB (UDIMM)",DDR5,"[{""retailer"": ""pskmegastore.com"", ""price"": ""182"", ""url"": ""https://www.gputracker.eu/si-click/8/2858128/msi-mag-b760-tomahawk-wifi-carte-mere-lga-1700-atx""}, {""retailer"": ""computeruniverse.net"", ""price"": ""184"", ""url"": ""https://www.gputracker.eu/si-click/8/3639968/msi-mag-b760-tomahawk-wifi-atx-mainboard-sockel-17""}, {""retailer"": ""reichelt.de"", ""price"": ""193"", ""url"": ""https://www.gputracker.eu/si-click/8/2438049/msi-7d96-003r-msi-mag-b760-tomahawk-wifi-1700""}, {""retailer"": ""ldlc.com"", ""price"": ""230"", ""url"": ""https://www.gputracker.eu/si-click/8/2309301/msi-mag-b760-tomahawk-wifi""}]"
Asus ROG STRIX Z790-A GAMING WIFI ATX LGA1700 Motherboard (ROG STRIX Z790-A GAMING WIFI),ROG STRIX Z790-A GAMING WIFI,Asus,https://cdna.pcpartpicker.com/static/forever/images/product/49d39cadb02a6240b9d632c0532a07f3.256p.jpg,https://pcpartpicker.com/product/42QcCJ/asus-rog-strix-z790-a-gaming-wifi-atx-lga1700-motherboard-rog-strix-z790-a-gaming-wifi,LGA 1700,ATX,"4x DDR5 DIMM, Dual Channel, UDIMM (Non-ECC), max. 192GB (UDIMM)",DDR5,"[{""retailer"": ""computeruniverse.net"", ""price"": ""283"", ""url"": ""https://www.gputracker.eu/si-click/8/3640114/asus-rog-strix-z790-a-gaming-wifi-d4-atx-mainboard""}, {""retailer"": ""computeruniverse.net"", ""price"": ""289"", ""url"": ""https://www.gputracker.eu/si-click/8/3640117/asus-rog-strix-z790-a-gaming-wifi-ii-atx-mainboard""}, {""retailer"": ""computeruniverse.net"", ""price"": ""304"", ""url"": ""https://www.gputracker.eu/si-click/8/3640133/asus-rog-strix-z790-f-gaming-wifi-atx-mainboard-so""}, {""retailer"": ""computeruniverse.net"", ""price"": ""328"", ""url"": ""https://www.gputracker.eu/si-click/8/3640148/asus-rog-strix-z790-e-gaming-wifi-atx-mainboard-so""}, {""retailer"": ""ldlc.com"", ""price"": ""370"", ""url"": ""https://www.gputracker.eu/si-click/8/1812902/asus-rog-strix-z790-a-gaming-wifi-d4""}, {""retailer"": ""computeruniverse.net"", ""price"": ""372"", ""url"": ""https://www.gputracker.eu/si-click/8/3640160/asus-rog-strix-z790-i-gaming-wifi-itx-mainboard-so""}, {""retailer"": ""pskmegastore.com"", ""price"": ""405"", ""url"": ""https://www.gputracker.eu/si-click/8/3039951/asus-rog-strix-z790-f-gaming-wifi-intel-z790-lga-1""}, {""retailer"": ""pskmegastore.com"", ""price"": ""441"", ""url"": ""https://www.gputracker.eu/si-click/8/3605578/asus-rog-strix-z790-e-gaming-wifi-intel-z790-lga-1""}, {""retailer"": ""pskmegastore.com"", ""price"": ""453"", ""url"": ""https://www.gputracker.eu/si-click/8/3168457/asus-rog-strix-z790-e-gaming-wifi-intel-z790-lga-1""}, {""retailer"": ""pskmegastore.com"", ""price"": ""520"", ""url"": ""https://www.gputracker.eu/si-click/8/2858231/asus-rog-strix-z790-i-gaming-wifi-intel-z790-lga-1""}]"
ASRock B760M Steel Legend WiFi Micro ATX LGA1700 Motherboard (B760M Steel Legend WiFi),B760M Steel Legend WiFi,ASRock,https://cdna.pcpartpicker.com/static/forever/images/product/7016e17322fc1002bf4e9ebf3c9cc755.256p.jpg,https://pcpartpicker.com/product/QJC48d/asrock-b760m-steel-legend-wifi-micro-atx-lga1700-motherboard-b760m-steel-legend-wifi,LGA 1700,MicroATX,"4x DDR5 DIMM, Dual Channel, UDIMM (Non-ECC), max. 192GB (UDIMM)",DDR5,"[{""retailer"": ""pskmegastore.com"", ""price"": ""153"", ""url"": ""https://www.gputracker.eu/si-click/8/2916881/asrock-b760m-steel-legend-wifi-intel-b760-lga-1700""}, {""retailer"": ""reichelt.de"", ""price"": ""166"", ""url"": ""https://www.gputracker.eu/si-click/8/3412136/asr-90mxbl70-asrock-b760m-steel-legend-wifi-1700""}]"
Asus ROG STRIX Z790-H GAMING WIFI ATX LGA1700 Motherboard (ROG STRIX Z790-H GAMING WIFI),ROG STRIX Z790-H GAMING WIFI,Asus,https://cdna.pcpartpicker.com/static/forever/images/product/6612a5f3f9129c69313ef18ef003d6ff.256p.jpg,https://pcpartpicker.com/product/8ybTwP/asus-rog-strix-z790-h-gaming-wifi-atx-lga1700-motherboard-rog-strix-z790-h-gaming-wifi,LGA 1700,ATX,"4x DDR5 DIMM, Dual Channel, UDIMM (Non-ECC), max. 192GB (UDIMM)",DDR5,"[{""retailer"": ""computeruniverse.net"", ""price"": ""289"", ""url"": ""https://www.gputracker.eu/si-click/8/3640117/asus-rog-strix-z790-a-gaming-wifi-ii-atx-mainboard""}, {""retailer"": ""computeruniverse.net"", ""price"": ""304"", ""url"": ""https://www.gputracker.eu/si-click/8/3640133/asus-rog-strix-z790-f-gaming-wifi-atx-mainboard-so""}, {""retailer"": ""computeruniverse.net"", ""price"": ""328"", ""url"": ""https://www.gputracker.eu/si-click/8/3640148/asus-rog-strix-z790-e-gaming-wifi-atx-mainboard-so""}, {""retailer"": ""computeruniverse.net"", ""price"": ""372"", ""url"": ""https://www.gputracker.eu/si-click/8/3640160/asus-rog-strix-z790-i-gaming-wifi-itx-mainboard-so""}, {""retailer"": ""computeruniverse.net"", ""price"": ""533"", ""url"": ""https://www.gputracker.eu/si-click/8/3640201/asus-rog-strix-maximus-z790-dark-hero-atx-mainboar""}]"
Asus TUF GAMING B760M-PLUS WIFI D4 Micro ATX LGA1700 Motherboard (TUF GAMING B760M-PLUS WIFI D4),TUF GAMING B760M-PLUS WIFI D4,Asus,https://cdna.pcpartpicker.com/static/forever/images/product/3bd83927f70a99f317391f13be943f3f.256p.jpg,https://pcpartpicker.com/product/QkGbt6/asus-tuf-gaming-b760m-plus-wifi-d4-micro-atx-lga1700-motherboard-tuf-gaming-b760m-plus-wifi-d4,LGA 1700,MicroATX,"4x DDR5 DIMM, Dual Channel, UDIMM (Non-ECC), max. 192GB (UDIMM)",DDR5,"[{""retailer"": ""computeruniverse.net"", ""price"": ""144"", ""url"": ""https://www.gputracker.eu/si-click/8/3639893/asus-tuf-gaming-b760m-plus-d4-matx-mainboard-socke""}, {""retailer"": ""computeruniverse.net"", ""price"": ""157"", ""url"": ""https://www.gputracker.eu/si-click/8/3639924/asus-tuf-gaming-b760m-plus-matx-mainboard-sockel-1""}, {""retailer"": ""pskmegastore.com"", ""price"": ""159"", ""url"": ""https://www.gputracker.eu/si-click/8/2858088/asus-tuf-gaming-b760m-plus-d4-intel-b760-lga-1700-""}, {""retailer"": ""computeruniverse.net"", ""price"": ""162"", ""url"": ""https://www.gputracker.eu/si-click/8/3639937/asus-tuf-gaming-b760m-plus-ii-matx-mainboard-socke""}, {""retailer"": ""pskmegastore.com"", ""price"": ""171"", ""url"": ""https://www.gputracker.eu/si-click/8/2974742/asus-tuf-gaming-b760m-plus-intel-b760-lga-1700-mic""}, {""retailer"": ""pskmegastore.com"", ""price"": ""171"", ""url"": ""https://www.gputracker.eu/si-click/8/2944401/asus-tuf-gaming-b760m-plus-ii-intel-b760-lga-1700-""}, {""retailer"": ""computeruniverse.net"", ""price"": ""173"", ""url"": ""https://www.gputracker.eu/si-click/8/3639951/asus-tuf-gaming-b760m-plus-wifi-ii-matx-mainboard-""}, {""retailer"": ""powerlab.fr"", ""price"": ""189"", ""url"": ""https://www.gputracker.eu/si-click/8/3759133/asus-tuf-gaming-b760m-plus-wifi-ii""}, {""retailer"": ""infomaxparis.com"", ""price"": ""189"", ""url"": ""https://www.gputracker.eu/si-click/8/3758649/asus-tuf-gaming-b760m-plus-wifi-ii""}, {""retailer"": ""ldlc.com"", ""price"": ""190"", ""url"": ""https://www.gputracker.eu/si-click/8/2099315/asus-tuf-gaming-b760m-plus-d4""}]"
ASRock B760M PG Riptide Micro ATX LGA1700 Motherboard (B760M PG Riptide),B760M PG Riptide,ASRock,https://cdna.pcpartpicker.com/static/forever/images/product/532ccedf9fb9a984493debaf06220ee7.256p.jpg,https://pcpartpicker.com/product/tGmmP6/asrock-b760m-pg-riptide-micro-atx-lga1700-motherboard-b760m-pg-riptide,LGA 1700,MicroATX,"4x DDR5 DIMM, Dual Channel, UDIMM (Non-ECC), max. 192GB (UDIMM)",DDR5,"[{""retailer"": ""ldlc.com"", ""price"": ""160"", ""url"": ""https://www.gputracker.eu/si-click/8/2170618/asrock-b760m-pg-riptide""}]"
Asus ROG STRIX Z790-F GAMING WIFI ATX LGA1700 Motherboard (ROG STRIX Z790-F GAMING WIFI),ROG STRIX Z790-F GAMING WIFI,Asus,https://cdna.pcpartpicker.com/static/forever/images/product/c35f94251014862326456a00eabf270e.256p.jpg,https://pcpartpicker.com/product/hjt9TW/asus-rog-strix-z790-f-gaming-wifi-atx-lga1700-motherboard-rog-strix-z790-f-gaming-wifi,LGA 1700,ATX,"4x DDR5 DIMM, Dual Channel, UDIMM (Non-ECC), max. 192GB (UDIMM)",DDR5,"[{""retailer"": ""computeruniverse.net"", ""price"": ""283"", ""url"": ""https://www.gputracker.eu/si-click/8/3640114/asus-rog-strix-z790-a-gaming-wifi-d4-atx-mainboard""}, {""retailer"": ""computeruniverse.net"", ""price"": ""289"", ""url"": ""https://www.gputracker.eu/si-click/8/3640117/asus-rog-strix-z790-a-gaming-wifi-ii-atx-mainboard""}, {""retailer"": ""computeruniverse.net"", ""price"": ""304"", ""url"": ""https://www.gputracker.eu/si-click/8/3640133/asus-rog-strix-z790-f-gaming-wifi-atx-mainboard-so""}, {""retailer"": ""computeruniverse.net"", ""price"": ""328"", ""url"": ""https://www.gputracker.eu/si-click/8/3640148/asus-rog-strix-z790-e-gaming-wifi-atx-mainboard-so""}, {""retailer"": ""ldlc.com"", ""price"": ""370"", ""url"": ""https://www.gputracker.eu/si-click/8/1812902/asus-rog-strix-z790-a-gaming-wifi-d4""}, {""retailer"": ""computeruniverse.net"", ""price"": ""372"", ""url"": ""https://www.gputracker.eu/si-click/8/3640160/asus-rog-strix-z790-i-gaming-wifi-itx-mainboard-so""}, {""retailer"": ""pskmegastore.com"", ""price"": ""405"", ""url"": ""https://www.gputracker.eu/si-click/8/3039951/asus-rog-strix-z790-f-gaming-wifi-intel-z790-lga-1""}, {""retailer"": ""pskmegastore.com"", ""price"": ""441"", ""url"": ""https://www.gputracker.eu/si-click/8/3605578/asus-rog-strix-z790-e-gaming-wifi-intel-z790-lga-1""}, {""retailer"": ""pskmegastore.com"", ""price"": ""453"", ""url"": ""https://www.gputracker.eu/si-click/8/3168457/asus-rog-strix-z790-e-gaming-wifi-intel-z790-lga-1""}, {""retailer"": ""pskmegastore.com"", ""price"": ""520"", ""url"": ""https://www.gputracker.eu/si-click/8/2858231/asus-rog-strix-z790-i-gaming-wifi-intel-z790-lga-1""}]"
MSI MAG B760M MORTAR WIFI Micro ATX LGA1700 Motherboard (MAG B760M MORTAR WIFI),MAG B760M MORTAR WIFI,MSI,https://cdna.pcpartpicker.com/static/forever/images/product/69755273dbbda3a64d4507d6bd0e6886.256p.jpg,https://pcpartpicker.com/product/s2KKHx/msi-mag-b760m-mortar-wifi-micro-atx-lga1700-motherboard-mag-b760m-mortar-wifi,LGA 1700,MicroATX,"4x DDR5 DIMM, Dual Channel, UDIMM (Non-ECC), max. 256GB (UDIMM)",DDR5,"[{""retailer"": ""pskmegastore.com"", ""price"": ""206"", ""url"": ""https://www.gputracker.eu/si-click/8/2858141/msi-mag-b760m-mortar-wifi-ii-intel-b760-lga-1700-m""}, {""retailer"": ""reichelt.de"", ""price"": ""217"", ""url"": ""https://www.gputracker.eu/si-click/8/2705338/msi-7e13-001r-msi-mag-b760m-mortar-wifi-ii-1700""}]"
ASRock B760M Pro RS Micro ATX LGA1700 Motherboard (B760M Pro RS),B760M Pro RS,ASRock,https://cdna.pcpartpicker.com/static/forever/images/product/a2af354dd4fa6c7177c80c9a5da7eb1f.256p.jpg,https://pcpartpicker.com/product/pTbTwP/asrock-b760m-pro-rs-micro-atx-lga1700-motherboard-b760m-pro-rs,LGA 1700,MicroATX,"4x DDR5 DIMM, Dual Channel, UDIMM (Non-ECC), max. 192GB (UDIMM)",DDR5,"[{""retailer"": ""reichelt.de"", ""price"": ""131"", ""url"": ""https://www.gputracker.eu/si-click/8/3464543/asr-90mxblh0-asrock-b760m-pro-rs-1700""}, {""retailer"": ""ldlc.com"", ""price"": ""160"", ""url"": ""https://www.gputracker.eu/si-click/8/2373660/asrock-b760m-pro-rs""}]"
Gigabyte Z790 AERO G ATX LGA1700 Motherboard (Z790 AERO G),Z790 AERO G,Gigabyte,https://cdna.pcpartpicker.com/static/forever/images/product/3c50888138b49e55e085067f364813f7.256p.jpg,https://pcpartpicker.com/product/2MLFf7/gigabyte-z790-aero-g-atx-lga1700-motherboard-z790-aero-g,LGA 1700,ATX,"4x DDR5 DIMM, Dual Channel, UDIMM (Non-ECC), max. 192GB (UDIMM)",DDR5,"[{""retailer"": ""computeruniverse.net"", ""price"": ""278"", ""url"": ""https://www.gputracker.eu/si-click/8/3640095/gigabyte-z790-aero-g-atx-mainboard-sockel-1700-usb""}, {""retailer"": ""reichelt.de"", ""price"": ""295"", ""url"": ""https://www.gputracker.eu/si-click/8/2266303/ga-z790-49610-gigabyte-z790-aero-g-1700""}, {""retailer"": ""ldlc.com"", ""price"": ""310"", ""url"": ""https://www.gputracker.eu/si-click/8/1845495/gigabyte-z790-aero-g""}]"
Asus PRIME Z690-A ATX LGA1700 Motherboard (PRIME Z690-A),PRIME Z690-A,Asus,https://cdna.pcpartpicker.com/static/forever/images/product/d9514f6a0376cb65729f780c759de9e3.256p.jpg,https://pcpartpicker.com/product/VzWzK8/asus-prime-z690-a-atx-lga1700-motherboard-prime-z690-a,LGA 1700,ATX,"4x DDR5 DIMM, Dual Channel, UDIMM (Non-ECC), max. 128GB (UDIMM)",DDR5,"[{""retailer"": ""pskmegastore.com"", ""price"": ""261"", ""url"": ""https://www.gputracker.eu/si-click/8/2858047/asus-prime-z690-p-d4-csm-intel-z690-lga-1700-atx""}, {""retailer"": ""pskmegastore.com"", ""price"": ""320"", ""url"": ""https://www.gputracker.eu/si-click/8/2858180/asus-prime-z690-a-intel-z690-lga-1700-atx""}]"
Asus ProArt Z790-CREATOR WIFI ATX LGA1700 Motherboard (ProArt Z790-CREATOR WIFI),ProArt Z790-CREATOR WIFI,Asus,https://cdna.pcpartpicker.com/static/forever/images/product/ab8277b010e4ee58555176df3274e729.256p.jpg,https://pcpartpicker.com/product/VTddnQ/asus-proart-z790-creator-wifi-atx-lga1700-motherboard-proart-z790-creator-wifi,LGA 1700,ATX,"4x DDR5 DIMM, Dual Channel, UDIMM (Non-ECC), max. 192GB (UDIMM)",DDR5,"[{""retailer"": ""computeruniverse.net"", ""price"": ""423"", ""url"": ""https://www.gputracker.eu/si-click/8/3640173/asus-proart-z790-creator-wifi-atx-mainboard-sockel""}, {""retailer"": ""ldlc.com"", ""price"": ""500"", ""url"": ""https://www.gputracker.eu/si-click/8/2058600/asus-proart-z790-creator-wifi""}, {""retailer"": ""pskmegastore.com"", ""price"": ""522"", ""url"": ""https://www.gputracker.eu/si-click/8/3168458/asus-proart-z790-creator-wifi-intel-z790-lga-1700-""}]"
Asus ROG STRIX Z690-F GAMING WIFI ATX LGA1700 Motherboard (ROG STRIX Z690-F GAMING WIFI),ROG STRIX Z690-F GAMING WIFI,Asus,https://cdna.pcpartpicker.com/static/forever/images/product/83512363851c2b140f4d6a517ffb24f3.256p.jpg,https://pcpartpicker.com/product/wQBG3C/asus-rog-strix-z690-f-gaming-wifi-atx-lga1700-motherboard-rog-strix-z690-f-gaming-wifi,LGA 1700,ATX,"4x DDR5 DIMM, Dual Channel, UDIMM (Non-ECC), max. 128GB (UDIMM)",DDR5,"[{""retailer"": ""computeruniverse.net"", ""price"": ""247"", ""url"": ""https://www.gputracker.eu/si-click/8/3640075/asus-rog-strix-z690-e-gaming-wifi-atx-mainboard-so""}, {""retailer"": ""pskmegastore.com"", ""price"": ""457"", ""url"": ""https://www.gputracker.eu/si-click/8/2858221/asus-rog-strix-z690-a-gaming-wifi-d4-intel-z690-lg""}, {""retailer"": ""pskmegastore.com"", ""price"": ""466"", ""url"": ""https://www.gputracker.eu/si-click/8/2858236/asus-rog-strix-z690-i-gaming-wifi-intel-z690-lga-1""}, {""retailer"": ""pskmegastore.com"", ""price"": ""484"", ""url"": ""https://www.gputracker.eu/si-click/8/2858252/asus-rog-strix-z690-e-gaming-wifi-intel-z690-lga-1""}, {""retailer"": ""pskmegastore.com"", ""price"": ""520"", ""url"": ""https://www.gputracker.eu/si-click/8/2858242/asus-rog-strix-z690-f-gaming-wifi-intel-z690-lga-1""}]"
